CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,GeographyKey,SignupDate,CustomerSegment,Region,State,City,CustomerType
250,CUST000250,Customer 000250,Female,25-34,20,2024-05-06,Low Value,South,Tamil Nadu,Coimbatore,Existing
251,CUST000251,Customer 000251,Male,35-44,29,2025-11-29,Low Value,Central,Chhattisgarh,Raipur,New
252,CUST000252,Customer 000252,Female,25-34,29,2022-04-08,Champions,Central,Chhattisgarh,Raipur,Existing
253,CUST000253,Customer 000253,Male,25-34,21,2022-01-12,Potential Loyalist,South,Telangana,Hyderabad,Existing
254,CUST000254,Customer 000254,Male,25-34,21,2022-06-30,Potential Loyalist,South,Telangana,Hyderabad,Existing
255,CUST000255,Customer 000255,Female,55+,1,2022-03-12,Potential Loyalist,North,Delhi,Delhi,Existing
256,CUST000256,Customer 000256,Female,25-34,19,2023-10-18,Potential Loyalist,South,Tamil Nadu,Chennai,Existing
257,CUST000257,Customer 000257,Female,25-34,2,2022-12-25,Occasional,North,Uttar Pradesh,Lucknow,Existing
258,CUST000258,Customer 000258,Male,25-34,12,2024-07-19,At Risk,West,Gujarat,Ahmedabad,Existing
259,CUST000259,Customer 000259,Female,25-34,23,2023-06-11,Potential Loyalist,South,Kerala,Kochi,Existing
260,CUST000260,Customer 000260,Male,45-54,13,2023-07-28,Potential Loyalist,West,Gujarat,Surat,Existing
261,CUST000261,Customer 000261,Female,25-34,14,2025-05-19,Occasional,West,Goa,Panaji,Existing
262,CUST000262,Customer 000262,Male,18-24,5,2021-06-04,Loyal,North,Uttar Pradesh,Varanasi,Existing
263,CUST000263,Customer 000263,Male,25-34,3,2024-09-06,Occasional,North,Uttar Pradesh,Kanpur,Existing
264,CUST000264,Customer 000264,Female,25-34,27,2021-09-26,Loyal,East,Bihar,Patna,Existing
265,CUST000265,Customer 000265,Female,25-34,24,2025-04-25,Loyal,South,Kerala,Thiruvananthapuram,Existing
266,CUST000266,Customer 000266,Male,45-54,17,2021-06-09,At Risk,South,Karnataka,Bengaluru,Existing
267,CUST000267,Customer 000267,Female,45-54,1,2021-11-19,Occasional,North,Delhi,Delhi,Existing
268,CUST000268,Customer 000268,Female,45-54,14,2023-11-04,Loyal,West,Goa,Panaji,Existing
269,CUST000269,Customer 000269,Female,18-24,6,2024-10-31,Potential Loyalist,North,Haryana,Gurugram,Existing
270,CUST000270,Customer 000270,Male,35-44,17,2021-04-30,Loyal,South,Karnataka,Bengaluru,Existing
271,CUST000271,Customer 000271,Male,18-24,4,2024-08-30,Champions,North,Uttar Pradesh,Noida,Existing
272,CUST000272,Customer 000272,Male,45-54,6,2021-12-14,Occasional,North,Haryana,Gurugram,Existing
273,CUST000273,Customer 000273,Female,25-34,1,2021-02-15,Potential Loyalist,North,Delhi,Delhi,Existing
274,CUST000274,Customer 000274,Female,45-54,29,2024-10-01,Loyal,Central,Chhattisgarh,Raipur,Existing
275,CUST000275,Customer 000275,Male,25-34,9,2022-04-14,Loyal,West,Maharashtra,Mumbai,Existing
276,CUST000276,Customer 000276,Male,45-54,4,2024-11-06,Occasional,North,Uttar Pradesh,Noida,Existing
277,CUST000277,Customer 000277,Male,18-24,9,2022-09-14,Potential Loyalist,West,Maharashtra,Mumbai,Existing
278,CUST000278,Customer 000278,Female,25-34,9,2024-10-26,Low Value,West,Maharashtra,Mumbai,Existing
279,CUST000279,Customer 000279,Female,18-24,29,2025-01-22,Loyal,Central,Chhattisgarh,Raipur,Existing
280,CUST000280,Customer 000280,Female,45-54,22,2021-08-07,Loyal,South,Andhra Pradesh,Vijayawada,Existing
281,CUST000281,Customer 000281,Female,25-34,13,2023-10-01,Low Value,West,Gujarat,Surat,Existing
282,CUST000282,Customer 000282,Male,25-34,23,2024-02-19,Occasional,South,Kerala,Kochi,Existing
283,CUST000283,Customer 000283,Male,45-54,29,2023-08-19,Loyal,Central,Chhattisgarh,Raipur,Existing
284,CUST000284,Customer 000284,Female,35-44,17,2024-08-05,Occasional,South,Karnataka,Bengaluru,Existing
285,CUST000285,Customer 000285,Female,55+,21,2022-05-27,Potential Loyalist,South,Telangana,Hyderabad,Existing
286,CUST000286,Customer 000286,Female,45-54,3,2025-05-01,Occasional,North,Uttar Pradesh,Kanpur,Existing
287,CUST000287,Customer 000287,Female,35-44,26,2024-09-23,Champions,East,Odisha,Bhubaneswar,Existing
288,CUST000288,Customer 000288,Male,18-24,26,2022-01-16,Low Value,East,Odisha,Bhubaneswar,Existing
289,CUST000289,Customer 000289,Female,45-54,29,2025-03-10,Occasional,Central,Chhattisgarh,Raipur,Existing
290,CUST000290,Customer 000290,Male,25-34,6,2022-07-20,Occasional,North,Haryana,Gurugram,Existing
291,CUST000291,Customer 000291,Female,45-54,20,2024-11-12,Occasional,South,Tamil Nadu,Coimbatore,Existing
292,CUST000292,Customer 000292,Male,25-34,15,2022-07-20,Loyal,West,Madhya Pradesh,Indore,Existing
293,CUST000293,Customer 000293,Male,35-44,29,2023-10-25,Low Value,Central,Chhattisgarh,Raipur,Existing
294,CUST000294,Customer 000294,Female,45-54,14,2023-01-22,Loyal,West,Goa,Panaji,Existing
295,CUST000295,Customer 000295,Male,25-34,13,2025-06-04,Loyal,West,Gujarat,Surat,Existing
296,CUST000296,Customer 000296,Female,18-24,9,2021-07-20,Occasional,West,Maharashtra,Mumbai,Existing
297,CUST000297,Customer 000297,Male,55+,23,2024-05-10,Low Value,South,Kerala,Kochi,Existing
298,CUST000298,Customer 000298,Female,25-34,15,2021-09-13,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
299,CUST000299,Customer 000299,Female,45-54,14,2021-07-18,Low Value,West,Goa,Panaji,Existing
300,CUST000300,Customer 000300,Male,35-44,4,2021-03-14,Potential Loyalist,North,Uttar Pradesh,Noida,Existing
301,CUST000301,Customer 000301,Male,25-34,29,2023-08-09,At Risk,Central,Chhattisgarh,Raipur,Existing
302,CUST000302,Customer 000302,Male,25-34,11,2022-11-19,Occasional,West,Maharashtra,Nagpur,Existing
303,CUST000303,Customer 000303,Female,45-54,22,2021-08-07,Loyal,South,Andhra Pradesh,Vijayawada,Existing
304,CUST000304,Customer 000304,Female,25-34,2,2025-10-26,Low Value,North,Uttar Pradesh,Lucknow,New
305,CUST000305,Customer 000305,Female,35-44,16,2024-12-27,Champions,West,Madhya Pradesh,Bhopal,Existing
306,CUST000306,Customer 000306,Male,35-44,19,2022-02-11,Occasional,South,Tamil Nadu,Chennai,Existing
307,CUST000307,Customer 000307,Male,25-34,16,2023-03-06,At Risk,West,Madhya Pradesh,Bhopal,Existing
308,CUST000308,Customer 000308,Male,35-44,27,2023-03-04,At Risk,East,Bihar,Patna,Existing
309,CUST000309,Customer 000309,Male,35-44,7,2024-01-22,Occasional,North,Punjab,Ludhiana,Existing
310,CUST000310,Customer 000310,Female,35-44,11,2025-08-15,Loyal,West,Maharashtra,Nagpur,New
311,CUST000311,Customer 000311,Male,25-34,12,2024-01-09,Occasional,West,Gujarat,Ahmedabad,Existing
312,CUST000312,Customer 000312,Male,35-44,4,2021-07-27,Occasional,North,Uttar Pradesh,Noida,Existing
313,CUST000313,Customer 000313,Male,25-34,16,2021-04-02,Low Value,West,Madhya Pradesh,Bhopal,Existing
314,CUST000314,Customer 000314,Female,18-24,28,2022-06-16,Loyal,East,Jharkhand,Ranchi,Existing
315,CUST000315,Customer 000315,Male,35-44,26,2023-12-13,Occasional,East,Odisha,Bhubaneswar,Existing
316,CUST000316,Customer 000316,Female,25-34,16,2021-03-24,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
317,CUST000317,Customer 000317,Male,55+,7,2024-01-03,Potential Loyalist,North,Punjab,Ludhiana,Existing
318,CUST000318,Customer 000318,Male,25-34,25,2022-02-14,Loyal,East,West Bengal,Kolkata,Existing
319,CUST000319,Customer 000319,Female,25-34,13,2022-03-20,Loyal,West,Gujarat,Surat,Existing
320,CUST000320,Customer 000320,Male,25-34,5,2021-05-10,At Risk,North,Uttar Pradesh,Varanasi,Existing
321,CUST000321,Customer 000321,Male,45-54,1,2023-02-10,Occasional,North,Delhi,Delhi,Existing
322,CUST000322,Customer 000322,Female,55+,5,2021-07-03,Occasional,North,Uttar Pradesh,Varanasi,Existing
323,CUST000323,Customer 000323,Male,35-44,22,2022-08-01,Low Value,South,Andhra Pradesh,Vijayawada,Existing
324,CUST000324,Customer 000324,Female,18-24,14,2022-10-27,Loyal,West,Goa,Panaji,Existing
325,CUST000325,Customer 000325,Female,18-24,11,2021-12-31,Potential Loyalist,West,Maharashtra,Nagpur,Existing
326,CUST000326,Customer 000326,Male,25-34,2,2021-07-15,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
327,CUST000327,Customer 000327,Male,25-34,24,2023-11-05,Occasional,South,Kerala,Thiruvananthapuram,Existing
328,CUST000328,Customer 000328,Male,25-34,29,2021-07-29,Occasional,Central,Chhattisgarh,Raipur,Existing
329,CUST000329,Customer 000329,Female,18-24,18,2021-05-15,Occasional,South,Karnataka,Mysuru,Existing
330,CUST000330,Customer 000330,Female,35-44,15,2024-11-08,Occasional,West,Madhya Pradesh,Indore,Existing
331,CUST000331,Customer 000331,Female,35-44,14,2025-02-07,Occasional,West,Goa,Panaji,Existing
332,CUST000332,Customer 000332,Female,18-24,25,2022-08-17,At Risk,East,West Bengal,Kolkata,Existing
333,CUST000333,Customer 000333,Male,35-44,13,2025-05-26,Potential Loyalist,West,Gujarat,Surat,Existing
334,CUST000334,Customer 000334,Male,55+,2,2022-05-19,Low Value,North,Uttar Pradesh,Lucknow,Existing
335,CUST000335,Customer 000335,Female,45-54,19,2022-04-22,Loyal,South,Tamil Nadu,Chennai,Existing
336,CUST000336,Customer 000336,Female,25-34,8,2024-08-13,Loyal,North,Rajasthan,Jaipur,Existing
337,CUST000337,Customer 000337,Female,25-34,27,2024-11-06,Occasional,East,Bihar,Patna,Existing
338,CUST000338,Customer 000338,Male,35-44,22,2022-03-20,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
339,CUST000339,Customer 000339,Male,35-44,17,2022-11-15,Potential Loyalist,South,Karnataka,Bengaluru,Existing
340,CUST000340,Customer 000340,Female,18-24,15,2021-05-03,Occasional,West,Madhya Pradesh,Indore,Existing
341,CUST000341,Customer 000341,Male,25-34,20,2024-08-05,Loyal,South,Tamil Nadu,Coimbatore,Existing
342,CUST000342,Customer 000342,Male,45-54,21,2024-05-18,Champions,South,Telangana,Hyderabad,Existing
343,CUST000343,Customer 000343,Male,45-54,14,2022-05-09,Potential Loyalist,West,Goa,Panaji,Existing
344,CUST000344,Customer 000344,Male,35-44,27,2025-05-19,Low Value,East,Bihar,Patna,Existing
345,CUST000345,Customer 000345,Male,25-34,3,2022-01-25,Potential Loyalist,North,Uttar Pradesh,Kanpur,Existing
346,CUST000346,Customer 000346,Female,35-44,17,2021-03-04,Occasional,South,Karnataka,Bengaluru,Existing
347,CUST000347,Customer 000347,Female,35-44,3,2024-12-03,Loyal,North,Uttar Pradesh,Kanpur,Existing
348,CUST000348,Customer 000348,Female,35-44,13,2022-06-04,Occasional,West,Gujarat,Surat,Existing
349,CUST000349,Customer 000349,Female,18-24,25,2021-09-02,Occasional,East,West Bengal,Kolkata,Existing
350,CUST000350,Customer 000350,Male,45-54,18,2021-06-14,Loyal,South,Karnataka,Mysuru,Existing
351,CUST000351,Customer 000351,Male,25-34,1,2024-01-22,Loyal,North,Delhi,Delhi,Existing
352,CUST000352,Customer 000352,Female,55+,7,2023-08-13,Potential Loyalist,North,Punjab,Ludhiana,Existing
353,CUST000353,Customer 000353,Female,55+,29,2021-10-11,Champions,Central,Chhattisgarh,Raipur,Existing
354,CUST000354,Customer 000354,Female,25-34,23,2022-12-12,Loyal,South,Kerala,Kochi,Existing
355,CUST000355,Customer 000355,Female,25-34,5,2024-02-22,Occasional,North,Uttar Pradesh,Varanasi,Existing
356,CUST000356,Customer 000356,Male,35-44,2,2025-05-10,Occasional,North,Uttar Pradesh,Lucknow,Existing
357,CUST000357,Customer 000357,Female,18-24,17,2023-07-21,Potential Loyalist,South,Karnataka,Bengaluru,Existing
358,CUST000358,Customer 000358,Male,45-54,29,2024-04-28,Occasional,Central,Chhattisgarh,Raipur,Existing
359,CUST000359,Customer 000359,Female,35-44,21,2022-10-17,At Risk,South,Telangana,Hyderabad,Existing
360,CUST000360,Customer 000360,Male,25-34,10,2024-09-02,At Risk,West,Maharashtra,Pune,Existing
361,CUST000361,Customer 000361,Male,25-34,4,2025-06-21,Occasional,North,Uttar Pradesh,Noida,Existing
362,CUST000362,Customer 000362,Male,55+,9,2023-04-02,Loyal,West,Maharashtra,Mumbai,Existing
363,CUST000363,Customer 000363,Female,55+,21,2021-07-16,Loyal,South,Telangana,Hyderabad,Existing
364,CUST000364,Customer 000364,Female,35-44,11,2021-10-12,Potential Loyalist,West,Maharashtra,Nagpur,Existing
365,CUST000365,Customer 000365,Male,45-54,26,2025-06-05,Occasional,East,Odisha,Bhubaneswar,Existing
366,CUST000366,Customer 000366,Male,18-24,12,2024-02-07,Loyal,West,Gujarat,Ahmedabad,Existing
367,CUST000367,Customer 000367,Male,25-34,12,2025-12-24,Occasional,West,Gujarat,Ahmedabad,New
368,CUST000368,Customer 000368,Female,35-44,18,2024-05-17,At Risk,South,Karnataka,Mysuru,Existing
369,CUST000369,Customer 000369,Female,35-44,4,2021-04-25,Low Value,North,Uttar Pradesh,Noida,Existing
370,CUST000370,Customer 000370,Male,35-44,29,2023-08-22,At Risk,Central,Chhattisgarh,Raipur,Existing
371,CUST000371,Customer 000371,Male,25-34,28,2023-01-23,Loyal,East,Jharkhand,Ranchi,Existing
372,CUST000372,Customer 000372,Female,55+,9,2023-06-13,Low Value,West,Maharashtra,Mumbai,Existing
373,CUST000373,Customer 000373,Female,45-54,8,2022-05-21,Occasional,North,Rajasthan,Jaipur,Existing
374,CUST000374,Customer 000374,Male,35-44,19,2023-03-02,Occasional,South,Tamil Nadu,Chennai,Existing
375,CUST000375,Customer 000375,Female,25-34,24,2021-11-27,Loyal,South,Kerala,Thiruvananthapuram,Existing
376,CUST000376,Customer 000376,Female,55+,13,2023-09-23,Low Value,West,Gujarat,Surat,Existing
377,CUST000377,Customer 000377,Male,35-44,2,2024-05-12,Champions,North,Uttar Pradesh,Lucknow,Existing
378,CUST000378,Customer 000378,Male,25-34,19,2025-10-03,Loyal,South,Tamil Nadu,Chennai,New
379,CUST000379,Customer 000379,Male,25-34,14,2022-10-29,Loyal,West,Goa,Panaji,Existing
380,CUST000380,Customer 000380,Male,25-34,5,2024-08-31,Occasional,North,Uttar Pradesh,Varanasi,Existing
381,CUST000381,Customer 000381,Male,25-34,27,2021-09-22,Occasional,East,Bihar,Patna,Existing
382,CUST000382,Customer 000382,Female,35-44,28,2024-08-05,Low Value,East,Jharkhand,Ranchi,Existing
383,CUST000383,Customer 000383,Female,25-34,26,2022-08-05,Potential Loyalist,East,Odisha,Bhubaneswar,Existing
384,CUST000384,Customer 000384,Male,25-34,10,2022-11-22,Potential Loyalist,West,Maharashtra,Pune,Existing
385,CUST000385,Customer 000385,Male,25-34,24,2022-04-26,Occasional,South,Kerala,Thiruvananthapuram,Existing
386,CUST000386,Customer 000386,Female,45-54,17,2025-08-31,Loyal,South,Karnataka,Bengaluru,New
387,CUST000387,Customer 000387,Female,45-54,20,2023-10-27,Occasional,South,Tamil Nadu,Coimbatore,Existing
388,CUST000388,Customer 000388,Male,25-34,16,2022-10-06,Champions,West,Madhya Pradesh,Bhopal,Existing
389,CUST000389,Customer 000389,Male,25-34,17,2023-02-10,Occasional,South,Karnataka,Bengaluru,Existing
390,CUST000390,Customer 000390,Female,35-44,1,2024-03-10,At Risk,North,Delhi,Delhi,Existing
391,CUST000391,Customer 000391,Male,35-44,28,2021-10-09,Loyal,East,Jharkhand,Ranchi,Existing
392,CUST000392,Customer 000392,Male,35-44,21,2021-10-17,Potential Loyalist,South,Telangana,Hyderabad,Existing
393,CUST000393,Customer 000393,Female,55+,22,2021-07-24,Loyal,South,Andhra Pradesh,Vijayawada,Existing
394,CUST000394,Customer 000394,Male,45-54,15,2025-09-13,Occasional,West,Madhya Pradesh,Indore,New
395,CUST000395,Customer 000395,Female,35-44,17,2025-05-02,Occasional,South,Karnataka,Bengaluru,Existing
396,CUST000396,Customer 000396,Female,35-44,11,2023-06-23,At Risk,West,Maharashtra,Nagpur,Existing
397,CUST000397,Customer 000397,Female,35-44,22,2021-11-28,Low Value,South,Andhra Pradesh,Vijayawada,Existing
398,CUST000398,Customer 000398,Male,55+,5,2025-07-30,Low Value,North,Uttar Pradesh,Varanasi,New
399,CUST000399,Customer 000399,Male,25-34,4,2022-02-07,Loyal,North,Uttar Pradesh,Noida,Existing
400,CUST000400,Customer 000400,Female,35-44,26,2024-06-10,Occasional,East,Odisha,Bhubaneswar,Existing
401,CUST000401,Customer 000401,Female,35-44,21,2025-10-04,At Risk,South,Telangana,Hyderabad,New
402,CUST000402,Customer 000402,Male,35-44,24,2021-02-01,Occasional,South,Kerala,Thiruvananthapuram,Existing
403,CUST000403,Customer 000403,Male,18-24,9,2025-12-18,Low Value,West,Maharashtra,Mumbai,New
404,CUST000404,Customer 000404,Male,35-44,27,2021-07-11,Potential Loyalist,East,Bihar,Patna,Existing
405,CUST000405,Customer 000405,Female,35-44,16,2022-02-11,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
406,CUST000406,Customer 000406,Female,45-54,12,2022-08-26,Champions,West,Gujarat,Ahmedabad,Existing
407,CUST000407,Customer 000407,Female,45-54,18,2025-05-26,Champions,South,Karnataka,Mysuru,Existing
408,CUST000408,Customer 000408,Female,35-44,22,2024-08-14,Occasional,South,Andhra Pradesh,Vijayawada,Existing
409,CUST000409,Customer 000409,Female,45-54,3,2021-02-04,Occasional,North,Uttar Pradesh,Kanpur,Existing
410,CUST000410,Customer 000410,Female,35-44,15,2024-05-28,Occasional,West,Madhya Pradesh,Indore,Existing
411,CUST000411,Customer 000411,Female,35-44,18,2025-10-01,Loyal,South,Karnataka,Mysuru,New
412,CUST000412,Customer 000412,Female,25-34,12,2025-06-30,Low Value,West,Gujarat,Ahmedabad,Existing
413,CUST000413,Customer 000413,Male,35-44,13,2021-11-28,Low Value,West,Gujarat,Surat,Existing
414,CUST000414,Customer 000414,Female,25-34,1,2023-10-17,Occasional,North,Delhi,Delhi,Existing
415,CUST000415,Customer 000415,Male,35-44,4,2023-12-12,Potential Loyalist,North,Uttar Pradesh,Noida,Existing
416,CUST000416,Customer 000416,Female,25-34,8,2021-01-17,Loyal,North,Rajasthan,Jaipur,Existing
417,CUST000417,Customer 000417,Female,25-34,19,2023-05-04,Occasional,South,Tamil Nadu,Chennai,Existing
418,CUST000418,Customer 000418,Male,45-54,21,2021-01-09,Low Value,South,Telangana,Hyderabad,Existing
419,CUST000419,Customer 000419,Male,25-34,26,2021-06-29,Occasional,East,Odisha,Bhubaneswar,Existing
420,CUST000420,Customer 000420,Male,35-44,21,2021-01-03,At Risk,South,Telangana,Hyderabad,Existing
421,CUST000421,Customer 000421,Male,25-34,5,2024-07-25,Occasional,North,Uttar Pradesh,Varanasi,Existing
422,CUST000422,Customer 000422,Female,25-34,11,2022-11-25,Occasional,West,Maharashtra,Nagpur,Existing
423,CUST000423,Customer 000423,Male,25-34,25,2021-06-16,Occasional,East,West Bengal,Kolkata,Existing
424,CUST000424,Customer 000424,Male,35-44,24,2024-06-28,Occasional,South,Kerala,Thiruvananthapuram,Existing
425,CUST000425,Customer 000425,Female,35-44,24,2024-07-21,Occasional,South,Kerala,Thiruvananthapuram,Existing
426,CUST000426,Customer 000426,Male,25-34,29,2025-06-05,Potential Loyalist,Central,Chhattisgarh,Raipur,Existing
427,CUST000427,Customer 000427,Male,25-34,29,2021-01-27,Low Value,Central,Chhattisgarh,Raipur,Existing
428,CUST000428,Customer 000428,Female,25-34,17,2021-04-28,Low Value,South,Karnataka,Bengaluru,Existing
429,CUST000429,Customer 000429,Male,35-44,17,2023-01-09,Occasional,South,Karnataka,Bengaluru,Existing
430,CUST000430,Customer 000430,Male,25-34,2,2021-12-18,At Risk,North,Uttar Pradesh,Lucknow,Existing
431,CUST000431,Customer 000431,Female,18-24,24,2021-07-14,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
432,CUST000432,Customer 000432,Male,45-54,26,2022-10-15,At Risk,East,Odisha,Bhubaneswar,Existing
433,CUST000433,Customer 000433,Male,25-34,1,2024-07-20,Low Value,North,Delhi,Delhi,Existing
434,CUST000434,Customer 000434,Female,35-44,4,2021-11-13,At Risk,North,Uttar Pradesh,Noida,Existing
435,CUST000435,Customer 000435,Male,45-54,9,2024-11-26,Loyal,West,Maharashtra,Mumbai,Existing
436,CUST000436,Customer 000436,Female,35-44,2,2023-01-25,At Risk,North,Uttar Pradesh,Lucknow,Existing
437,CUST000437,Customer 000437,Male,25-34,3,2025-04-02,Occasional,North,Uttar Pradesh,Kanpur,Existing
438,CUST000438,Customer 000438,Male,35-44,27,2025-09-16,Occasional,East,Bihar,Patna,New
439,CUST000439,Customer 000439,Female,25-34,6,2023-12-08,Low Value,North,Haryana,Gurugram,Existing
440,CUST000440,Customer 000440,Male,25-34,13,2023-11-06,Potential Loyalist,West,Gujarat,Surat,Existing
441,CUST000441,Customer 000441,Male,25-34,15,2025-02-02,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
442,CUST000442,Customer 000442,Male,25-34,11,2025-09-25,Potential Loyalist,West,Maharashtra,Nagpur,New
443,CUST000443,Customer 000443,Female,18-24,10,2024-07-30,Loyal,West,Maharashtra,Pune,Existing
444,CUST000444,Customer 000444,Female,25-34,3,2021-01-14,Loyal,North,Uttar Pradesh,Kanpur,Existing
445,CUST000445,Customer 000445,Male,35-44,20,2024-10-03,Occasional,South,Tamil Nadu,Coimbatore,Existing
446,CUST000446,Customer 000446,Male,45-54,9,2022-01-02,Low Value,West,Maharashtra,Mumbai,Existing
447,CUST000447,Customer 000447,Female,35-44,25,2021-08-16,At Risk,East,West Bengal,Kolkata,Existing
448,CUST000448,Customer 000448,Female,35-44,10,2025-07-10,Loyal,West,Maharashtra,Pune,New
