ProductKey,ProductID,ProductName,Category,Subcategory,Brand,Supplier,UnitCost,ListPrice,ProductLaunchDate,ProductStatus
199,PRD00199,Beauty & Personal Care Skincare Product 0199,Beauty & Personal Care,Skincare,Urban,Supplier E,483.55,830.59,2024-08-05,Active
200,PRD00200,Beauty & Personal Care Haircare Product 0200,Beauty & Personal Care,Haircare,Urban,Supplier A,131.5,209.27,2022-11-25,Active
201,PRD00201,Electronics Audio Product 0201,Electronics,Audio,Prime,Supplier F,30478.9,38163.49,2024-06-21,Active
202,PRD00202,Electronics Wearables Product 0202,Electronics,Wearables,Urban,Supplier A,17519.83,21201.92,2022-09-04,Active
203,PRD00203,Grocery & FMCG Packaged Food Product 0203,Grocery & FMCG,Packaged Food,Prime,Supplier C,36.19,43.84,2024-04-12,Active
204,PRD00204,Fashion Kids Apparel Product 0204,Fashion,Kids Apparel,Vertex,Supplier E,299.0,502.46,2025-03-13,Active
205,PRD00205,Electronics Smartphones Product 0205,Electronics,Smartphones,Nova,Supplier B,2522.66,3196.09,2021-09-01,Active
206,PRD00206,Sports & Lifestyle Outdoor Product 0206,Sports & Lifestyle,Outdoor,Prime,Supplier A,5881.29,9058.76,2021-03-01,Active
207,PRD00207,Electronics Wearables Product 0207,Electronics,Wearables,Prime,Supplier C,2158.05,2515.29,2021-04-14,Active
208,PRD00208,Beauty & Personal Care Cosmetics Product 0208,Beauty & Personal Care,Cosmetics,Apex,Supplier A,955.45,1713.79,2022-10-13,Active
209,PRD00209,Sports & Lifestyle Lifestyle Accessories Product 0209,Sports & Lifestyle,Lifestyle Accessories,Urban,Supplier A,209.83,345.38,2024-08-19,Active
210,PRD00210,Home & Kitchen Furniture Product 0210,Home & Kitchen,Furniture,Vertex,Supplier F,32059.92,41418.9,2023-10-08,Active
211,PRD00211,Electronics Audio Product 0211,Electronics,Audio,Nova,Supplier A,50261.45,59310.12,2021-03-18,Active
212,PRD00212,Electronics Accessories Product 0212,Electronics,Accessories,XBrand,Supplier C,7851.96,8963.64,2023-11-08,Active
213,PRD00213,Home & Kitchen Storage Product 0213,Home & Kitchen,Storage,Orion,Supplier F,4512.23,6483.85,2024-04-22,Active
214,PRD00214,Electronics Wearables Product 0214,Electronics,Wearables,Prime,Supplier C,5713.43,6867.85,2024-07-28,Active
215,PRD00215,Beauty & Personal Care Skincare Product 0215,Beauty & Personal Care,Skincare,XBrand,Supplier D,1428.49,2496.4,2024-08-04,Active
216,PRD00216,Electronics Audio Product 0216,Electronics,Audio,Urban,Supplier D,838.66,1048.8,2025-03-29,Active
217,PRD00217,Fashion Footwear Product 0217,Fashion,Footwear,Orion,Supplier D,1254.44,1798.43,2022-11-29,Inactive
218,PRD00218,Sports & Lifestyle Outdoor Product 0218,Sports & Lifestyle,Outdoor,Prime,Supplier A,504.53,717.28,2025-02-06,Active
219,PRD00219,Grocery & FMCG Beverages Product 0219,Grocery & FMCG,Beverages,Zenith,Supplier E,4366.28,4949.5,2023-08-04,Active
220,PRD00220,Beauty & Personal Care Haircare Product 0220,Beauty & Personal Care,Haircare,Zenith,Supplier C,2286.51,3150.35,2021-09-24,Active
221,PRD00221,Home & Kitchen Cookware Product 0221,Home & Kitchen,Cookware,XBrand,Supplier D,2251.51,3456.35,2023-02-20,Active
222,PRD00222,Beauty & Personal Care Cosmetics Product 0222,Beauty & Personal Care,Cosmetics,Apex,Supplier E,2417.33,3466.36,2022-09-01,Active
223,PRD00223,Fashion Womens Apparel Product 0223,Fashion,Womens Apparel,XBrand,Supplier D,1497.81,2129.77,2023-08-04,Active
224,PRD00224,Fashion Footwear Product 0224,Fashion,Footwear,Orion,Supplier D,882.82,1486.27,2024-10-12,Active
225,PRD00225,Electronics Televisions Product 0225,Electronics,Televisions,Apex,Supplier E,40216.65,45285.66,2023-10-22,Active
226,PRD00226,Grocery & FMCG Snacks Product 0226,Grocery & FMCG,Snacks,Orion,Supplier D,5308.31,6167.13,2023-11-17,Active
227,PRD00227,Fashion Mens Apparel Product 0227,Fashion,Mens Apparel,Nova,Supplier A,859.72,1323.43,2022-07-02,Active
228,PRD00228,Home & Kitchen Cookware Product 0228,Home & Kitchen,Cookware,Urban,Supplier A,5430.39,7492.07,2021-06-09,Active
229,PRD00229,Home & Kitchen Storage Product 0229,Home & Kitchen,Storage,Zenith,Supplier F,2699.97,3677.62,2023-07-26,Active
230,PRD00230,Fashion Footwear Product 0230,Fashion,Footwear,Vertex,Supplier A,350.44,596.55,2022-02-03,Active
231,PRD00231,Grocery & FMCG Packaged Food Product 0231,Grocery & FMCG,Packaged Food,XBrand,Supplier B,525.75,579.73,2022-06-27,Active
232,PRD00232,Grocery & FMCG Snacks Product 0232,Grocery & FMCG,Snacks,Prime,Supplier F,1933.05,2338.11,2021-05-07,Inactive
233,PRD00233,Grocery & FMCG Packaged Food Product 0233,Grocery & FMCG,Packaged Food,Orion,Supplier D,6364.9,7207.47,2023-10-06,Active
234,PRD00234,Electronics Laptops Product 0234,Electronics,Laptops,Orion,Supplier B,1376.42,1624.24,2023-08-06,Active
235,PRD00235,Fashion Footwear Product 0235,Fashion,Footwear,Urban,Supplier C,261.71,464.68,2021-07-29,Active
236,PRD00236,Fashion Mens Apparel Product 0236,Fashion,Mens Apparel,XBrand,Supplier E,429.13,613.53,2021-05-30,Active
237,PRD00237,Electronics Wearables Product 0237,Electronics,Wearables,Prime,Supplier C,5817.68,6715.11,2021-01-31,Active
238,PRD00238,Home & Kitchen Cookware Product 0238,Home & Kitchen,Cookware,Prime,Supplier B,17337.91,23353.04,2022-09-04,Active
239,PRD00239,Grocery & FMCG Beverages Product 0239,Grocery & FMCG,Beverages,Orion,Supplier A,51.63,57.8,2021-10-29,Active
240,PRD00240,Electronics Accessories Product 0240,Electronics,Accessories,Vertex,Supplier D,10326.91,11482.56,2023-08-21,Active
241,PRD00241,Fashion Accessories Product 0241,Fashion,Accessories,Orion,Supplier F,2088.24,3279.01,2023-05-15,Active
242,PRD00242,Home & Kitchen Storage Product 0242,Home & Kitchen,Storage,Vertex,Supplier D,9550.79,14457.97,2023-02-04,Active
243,PRD00243,Electronics Smartphones Product 0243,Electronics,Smartphones,Orion,Supplier A,74623.55,94754.12,2022-11-14,Active
244,PRD00244,Home & Kitchen Furniture Product 0244,Home & Kitchen,Furniture,Orion,Supplier D,688.58,863.28,2021-09-14,Active
245,PRD00245,Sports & Lifestyle Sports Equipment Product 0245,Sports & Lifestyle,Sports Equipment,Prime,Supplier E,613.96,988.69,2023-07-29,Active
246,PRD00246,Grocery & FMCG Beverages Product 0246,Grocery & FMCG,Beverages,Vertex,Supplier E,7010.91,8405.69,2023-12-17,Active
247,PRD00247,Sports & Lifestyle Fitness Product 0247,Sports & Lifestyle,Fitness,Prime,Supplier E,217.74,356.65,2021-01-09,Active
248,PRD00248,Fashion Accessories Product 0248,Fashion,Accessories,XBrand,Supplier C,1173.65,1568.76,2023-10-26,Active
249,PRD00249,Electronics Accessories Product 0249,Electronics,Accessories,Orion,Supplier A,7397.43,8097.46,2023-04-27,Active
250,PRD00250,Fashion Mens Apparel Product 0250,Fashion,Mens Apparel,Nova,Supplier E,1715.78,2514.73,2024-02-12,Active
251,PRD00251,Fashion Accessories Product 0251,Fashion,Accessories,Vertex,Supplier B,1197.38,1908.58,2023-02-16,Active
252,PRD00252,Grocery & FMCG Staples Product 0252,Grocery & FMCG,Staples,Apex,Supplier E,3777.98,4424.85,2022-11-16,Active
253,PRD00253,Electronics Wearables Product 0253,Electronics,Wearables,Zenith,Supplier F,6241.99,7751.33,2023-01-02,Active
254,PRD00254,Fashion Accessories Product 0254,Fashion,Accessories,Apex,Supplier C,7525.0,10364.33,2024-05-13,Active
255,PRD00255,Electronics Wearables Product 0255,Electronics,Wearables,Apex,Supplier B,11389.01,12939.58,2021-01-24,Active
256,PRD00256,Home & Kitchen Furniture Product 0256,Home & Kitchen,Furniture,Nova,Supplier A,186.39,263.88,2022-05-08,Active
257,PRD00257,Grocery & FMCG Snacks Product 0257,Grocery & FMCG,Snacks,Prime,Supplier A,3851.69,4262.09,2023-08-28,Active
258,PRD00258,Fashion Womens Apparel Product 0258,Fashion,Womens Apparel,Prime,Supplier F,4169.03,7196.41,2024-11-30,Active
259,PRD00259,Fashion Womens Apparel Product 0259,Fashion,Womens Apparel,Zenith,Supplier E,7475.35,10725.91,2021-04-13,Inactive
260,PRD00260,Fashion Mens Apparel Product 0260,Fashion,Mens Apparel,Zenith,Supplier B,7063.36,10298.43,2023-12-20,Active
261,PRD00261,Fashion Kids Apparel Product 0261,Fashion,Kids Apparel,Urban,Supplier F,1923.31,2599.43,2024-01-15,Active
262,PRD00262,Grocery & FMCG Packaged Food Product 0262,Grocery & FMCG,Packaged Food,Zenith,Supplier B,22.28,26.27,2023-02-06,Active
263,PRD00263,Grocery & FMCG Beverages Product 0263,Grocery & FMCG,Beverages,Apex,Supplier E,283.26,316.71,2023-10-20,Active
264,PRD00264,Sports & Lifestyle Outdoor Product 0264,Sports & Lifestyle,Outdoor,Apex,Supplier E,363.83,546.28,2022-01-07,Active
265,PRD00265,Grocery & FMCG Beverages Product 0265,Grocery & FMCG,Beverages,Prime,Supplier D,16.83,20.05,2022-11-10,Active
266,PRD00266,Home & Kitchen Home Decor Product 0266,Home & Kitchen,Home Decor,Apex,Supplier D,252.03,320.06,2022-08-19,Active
267,PRD00267,Beauty & Personal Care Grooming Product 0267,Beauty & Personal Care,Grooming,Prime,Supplier E,370.08,588.56,2021-07-21,Active
268,PRD00268,Fashion Womens Apparel Product 0268,Fashion,Womens Apparel,Orion,Supplier C,823.28,1200.36,2021-03-30,Active
269,PRD00269,Home & Kitchen Kitchen Appliances Product 0269,Home & Kitchen,Kitchen Appliances,Orion,Supplier F,45808.54,64434.54,2022-03-13,Active
270,PRD00270,Grocery & FMCG Packaged Food Product 0270,Grocery & FMCG,Packaged Food,Prime,Supplier D,20.29,23.14,2021-04-30,Active
271,PRD00271,Electronics Wearables Product 0271,Electronics,Wearables,Vertex,Supplier E,68440.26,77968.28,2021-06-05,Active
272,PRD00272,Sports & Lifestyle Fitness Product 0272,Sports & Lifestyle,Fitness,Prime,Supplier B,213.02,328.58,2022-02-03,Active
273,PRD00273,Fashion Footwear Product 0273,Fashion,Footwear,XBrand,Supplier F,2039.69,3207.37,2021-07-07,Active
274,PRD00274,Beauty & Personal Care Cosmetics Product 0274,Beauty & Personal Care,Cosmetics,XBrand,Supplier D,90.63,126.77,2023-12-12,Active
275,PRD00275,Beauty & Personal Care Skincare Product 0275,Beauty & Personal Care,Skincare,XBrand,Supplier C,1222.74,1751.67,2022-10-14,Active
276,PRD00276,Grocery & FMCG Snacks Product 0276,Grocery & FMCG,Snacks,XBrand,Supplier F,396.98,458.67,2025-02-12,Active
277,PRD00277,Beauty & Personal Care Skincare Product 0277,Beauty & Personal Care,Skincare,Nova,Supplier F,187.89,366.34,2022-08-10,Inactive
278,PRD00278,Beauty & Personal Care Grooming Product 0278,Beauty & Personal Care,Grooming,Urban,Supplier A,2752.09,4833.26,2021-08-18,Active
279,PRD00279,Electronics Laptops Product 0279,Electronics,Laptops,Urban,Supplier B,1087.89,1201.9,2025-02-13,Active
280,PRD00280,Fashion Mens Apparel Product 0280,Fashion,Mens Apparel,Prime,Supplier C,1477.9,2058.76,2024-02-28,Active
281,PRD00281,Electronics Laptops Product 0281,Electronics,Laptops,Orion,Supplier C,120187.66,133868.01,2021-02-24,Active
282,PRD00282,Grocery & FMCG Packaged Food Product 0282,Grocery & FMCG,Packaged Food,Apex,Supplier C,365.54,413.71,2021-09-28,Active
283,PRD00283,Fashion Kids Apparel Product 0283,Fashion,Kids Apparel,XBrand,Supplier B,2646.98,3655.08,2024-01-29,Active
284,PRD00284,Beauty & Personal Care Personal Hygiene Product 0284,Beauty & Personal Care,Personal Hygiene,Urban,Supplier C,491.47,721.35,2023-12-29,Active
285,PRD00285,Electronics Accessories Product 0285,Electronics,Accessories,Urban,Supplier A,76205.55,83346.88,2024-08-15,Active
286,PRD00286,Electronics Accessories Product 0286,Electronics,Accessories,XBrand,Supplier D,76712.89,95487.58,2023-08-28,Active
287,PRD00287,Beauty & Personal Care Haircare Product 0287,Beauty & Personal Care,Haircare,Orion,Supplier B,216.05,390.91,2024-10-09,Active
288,PRD00288,Electronics Wearables Product 0288,Electronics,Wearables,Nova,Supplier C,738.21,940.83,2024-03-21,Active
289,PRD00289,Electronics Accessories Product 0289,Electronics,Accessories,Nova,Supplier E,11042.08,12582.99,2021-11-26,Active
290,PRD00290,Electronics Televisions Product 0290,Electronics,Televisions,Zenith,Supplier D,4855.93,5332.07,2021-04-26,Active
291,PRD00291,Sports & Lifestyle Sports Equipment Product 0291,Sports & Lifestyle,Sports Equipment,Urban,Supplier F,29945.57,37803.3,2021-11-19,Inactive
292,PRD00292,Grocery & FMCG Packaged Food Product 0292,Grocery & FMCG,Packaged Food,Zenith,Supplier B,1025.59,1171.13,2022-07-17,Active
293,PRD00293,Home & Kitchen Cookware Product 0293,Home & Kitchen,Cookware,Nova,Supplier E,45828.52,58891.92,2021-08-17,Active
294,PRD00294,Home & Kitchen Kitchen Appliances Product 0294,Home & Kitchen,Kitchen Appliances,Vertex,Supplier F,3569.35,4836.52,2021-12-26,Active
295,PRD00295,Home & Kitchen Kitchen Appliances Product 0295,Home & Kitchen,Kitchen Appliances,XBrand,Supplier E,10887.56,13467.4,2023-10-26,Active
296,PRD00296,Grocery & FMCG Packaged Food Product 0296,Grocery & FMCG,Packaged Food,Orion,Supplier C,59.92,66.69,2021-01-28,Active
297,PRD00297,Beauty & Personal Care Personal Hygiene Product 0297,Beauty & Personal Care,Personal Hygiene,Urban,Supplier B,2098.64,2986.47,2024-10-19,Active
298,PRD00298,Electronics Audio Product 0298,Electronics,Audio,XBrand,Supplier C,14312.99,16084.44,2025-01-25,Active
299,PRD00299,Electronics Wearables Product 0299,Electronics,Wearables,Nova,Supplier F,57288.5,72692.47,2024-06-08,Active
300,PRD00300,Electronics Laptops Product 0300,Electronics,Laptops,XBrand,Supplier A,10500.76,12060.45,2024-11-19,Active
301,PRD00301,Beauty & Personal Care Cosmetics Product 0301,Beauty & Personal Care,Cosmetics,Nova,Supplier E,215.06,291.59,2023-05-19,Active
302,PRD00302,Grocery & FMCG Household Care Product 0302,Grocery & FMCG,Household Care,Orion,Supplier A,90.67,106.1,2024-07-18,Active
303,PRD00303,Home & Kitchen Furniture Product 0303,Home & Kitchen,Furniture,Nova,Supplier F,3219.15,4881.1,2024-08-20,Active
304,PRD00304,Electronics Smartphones Product 0304,Electronics,Smartphones,XBrand,Supplier C,5233.91,6360.64,2024-11-07,Active
305,PRD00305,Electronics Audio Product 0305,Electronics,Audio,Orion,Supplier D,8781.37,10352.47,2021-01-28,Active
306,PRD00306,Sports & Lifestyle Sports Equipment Product 0306,Sports & Lifestyle,Sports Equipment,Nova,Supplier E,583.77,823.37,2025-03-23,Active
307,PRD00307,Home & Kitchen Kitchen Appliances Product 0307,Home & Kitchen,Kitchen Appliances,Zenith,Supplier D,2343.72,3348.8,2023-01-14,Active
308,PRD00308,Grocery & FMCG Staples Product 0308,Grocery & FMCG,Staples,Vertex,Supplier B,6134.03,6914.95,2024-05-07,Active
309,PRD00309,Beauty & Personal Care Personal Hygiene Product 0309,Beauty & Personal Care,Personal Hygiene,Prime,Supplier E,75.29,120.29,2024-01-11,Active
310,PRD00310,Fashion Womens Apparel Product 0310,Fashion,Womens Apparel,XBrand,Supplier A,1805.45,2520.49,2024-01-17,Active
311,PRD00311,Home & Kitchen Cookware Product 0311,Home & Kitchen,Cookware,Prime,Supplier D,12413.8,19023.18,2024-11-14,Active
312,PRD00312,Electronics Laptops Product 0312,Electronics,Laptops,XBrand,Supplier F,100778.93,112929.57,2022-08-03,Active
313,PRD00313,Beauty & Personal Care Skincare Product 0313,Beauty & Personal Care,Skincare,Nova,Supplier B,3228.5,5625.78,2022-03-27,Active
314,PRD00314,Grocery & FMCG Snacks Product 0314,Grocery & FMCG,Snacks,Nova,Supplier E,290.69,335.7,2022-03-09,Active
315,PRD00315,Beauty & Personal Care Haircare Product 0315,Beauty & Personal Care,Haircare,Orion,Supplier F,3146.74,4995.1,2022-01-09,Active
316,PRD00316,Fashion Accessories Product 0316,Fashion,Accessories,Urban,Supplier B,839.64,1289.08,2022-03-11,Active
317,PRD00317,Electronics Smartphones Product 0317,Electronics,Smartphones,Vertex,Supplier A,14802.42,16566.25,2024-04-25,Active
318,PRD00318,Sports & Lifestyle Fitness Product 0318,Sports & Lifestyle,Fitness,Zenith,Supplier F,15731.05,23649.94,2024-11-14,Active
319,PRD00319,Grocery & FMCG Household Care Product 0319,Grocery & FMCG,Household Care,Urban,Supplier E,931.69,1023.77,2021-08-06,Active
320,PRD00320,Home & Kitchen Storage Product 0320,Home & Kitchen,Storage,Prime,Supplier B,5957.3,7451.87,2024-02-06,Active
321,PRD00321,Sports & Lifestyle Sports Equipment Product 0321,Sports & Lifestyle,Sports Equipment,Nova,Supplier C,209.8,302.07,2023-08-06,Active
322,PRD00322,Beauty & Personal Care Skincare Product 0322,Beauty & Personal Care,Skincare,Urban,Supplier E,382.94,635.28,2021-12-15,Active
323,PRD00323,Beauty & Personal Care Haircare Product 0323,Beauty & Personal Care,Haircare,Nova,Supplier E,95.98,149.44,2023-02-27,Active
324,PRD00324,Grocery & FMCG Household Care Product 0324,Grocery & FMCG,Household Care,XBrand,Supplier E,48.67,59.26,2025-03-26,Active
325,PRD00325,Grocery & FMCG Beverages Product 0325,Grocery & FMCG,Beverages,Urban,Supplier E,556.7,653.97,2021-01-26,Active
326,PRD00326,Beauty & Personal Care Haircare Product 0326,Beauty & Personal Care,Haircare,Prime,Supplier C,322.86,444.52,2023-12-08,Active
327,PRD00327,Electronics Laptops Product 0327,Electronics,Laptops,Orion,Supplier F,116326.22,132200.35,2023-05-09,Active
328,PRD00328,Home & Kitchen Home Decor Product 0328,Home & Kitchen,Home Decor,Urban,Supplier F,1792.74,2526.68,2022-01-05,Active
329,PRD00329,Sports & Lifestyle Outdoor Product 0329,Sports & Lifestyle,Outdoor,Nova,Supplier F,144.72,226.85,2023-11-04,Active
330,PRD00330,Home & Kitchen Cookware Product 0330,Home & Kitchen,Cookware,Apex,Supplier A,3839.22,4968.55,2024-04-25,Active
331,PRD00331,Fashion Womens Apparel Product 0331,Fashion,Womens Apparel,Apex,Supplier C,273.06,380.57,2025-03-28,Active
332,PRD00332,Fashion Womens Apparel Product 0332,Fashion,Womens Apparel,Orion,Supplier C,6094.25,9945.0,2023-06-03,Active
333,PRD00333,Fashion Mens Apparel Product 0333,Fashion,Mens Apparel,Orion,Supplier B,586.15,795.44,2021-10-06,Active
334,PRD00334,Beauty & Personal Care Personal Hygiene Product 0334,Beauty & Personal Care,Personal Hygiene,Vertex,Supplier D,1455.45,2398.17,2021-12-07,Active
335,PRD00335,Sports & Lifestyle Sports Equipment Product 0335,Sports & Lifestyle,Sports Equipment,Orion,Supplier F,1236.65,1700.38,2024-09-13,Active
336,PRD00336,Home & Kitchen Kitchen Appliances Product 0336,Home & Kitchen,Kitchen Appliances,Nova,Supplier D,515.7,730.28,2022-08-30,Active
337,PRD00337,Electronics Audio Product 0337,Electronics,Audio,Zenith,Supplier B,115191.58,128648.2,2023-11-15,Active
338,PRD00338,Home & Kitchen Cookware Product 0338,Home & Kitchen,Cookware,XBrand,Supplier C,5342.24,7143.09,2022-06-13,Active
339,PRD00339,Grocery & FMCG Household Care Product 0339,Grocery & FMCG,Household Care,Urban,Supplier B,287.24,321.09,2022-03-02,Active
340,PRD00340,Beauty & Personal Care Grooming Product 0340,Beauty & Personal Care,Grooming,Orion,Supplier E,2805.05,4461.76,2021-01-29,Active
341,PRD00341,Home & Kitchen Storage Product 0341,Home & Kitchen,Storage,Apex,Supplier B,3976.3,5176.2,2023-08-14,Active
342,PRD00342,Grocery & FMCG Beverages Product 0342,Grocery & FMCG,Beverages,XBrand,Supplier B,56.42,61.9,2021-11-19,Active
343,PRD00343,Grocery & FMCG Packaged Food Product 0343,Grocery & FMCG,Packaged Food,Zenith,Supplier E,1523.49,1692.06,2021-11-09,Active
344,PRD00344,Grocery & FMCG Household Care Product 0344,Grocery & FMCG,Household Care,Nova,Supplier D,1283.75,1457.21,2022-08-07,Active
345,PRD00345,Sports & Lifestyle Outdoor Product 0345,Sports & Lifestyle,Outdoor,XBrand,Supplier E,1274.6,1804.96,2024-07-17,Active
346,PRD00346,Home & Kitchen Home Decor Product 0346,Home & Kitchen,Home Decor,Nova,Supplier A,1449.14,1804.9,2023-02-01,Active
347,PRD00347,Grocery & FMCG Beverages Product 0347,Grocery & FMCG,Beverages,Zenith,Supplier B,116.95,137.0,2021-10-22,Active
348,PRD00348,Fashion Kids Apparel Product 0348,Fashion,Kids Apparel,Zenith,Supplier B,2807.79,4053.07,2022-10-18,Active
349,PRD00349,Grocery & FMCG Household Care Product 0349,Grocery & FMCG,Household Care,Vertex,Supplier D,314.33,349.01,2023-02-25,Active
350,PRD00350,Beauty & Personal Care Personal Hygiene Product 0350,Beauty & Personal Care,Personal Hygiene,Urban,Supplier C,194.54,261.4,2021-08-11,Active
351,PRD00351,Grocery & FMCG Household Care Product 0351,Grocery & FMCG,Household Care,XBrand,Supplier E,4732.03,5264.07,2021-03-16,Active
