TargetKey,TargetMonth,StoreKey,Category,RevenueTarget,ProfitTarget,UnitsTarget
442,2025-04-01,74,Beauty & Personal Care,46989.19,8821.86,28
443,2025-04-01,74,Grocery & FMCG,45151.03,9521.13,28
444,2025-04-01,74,Sports & Lifestyle,27031.61,7926.36,20
445,2025-04-01,75,Electronics,61790.43,16307.21,39
446,2025-04-01,75,Home & Kitchen,47333.33,7180.16,34
447,2025-04-01,75,Fashion,68075.96,12615.06,69
448,2025-04-01,75,Beauty & Personal Care,50318.57,10925.37,34
449,2025-04-01,75,Grocery & FMCG,47547.0,7029.62,20
450,2025-04-01,75,Sports & Lifestyle,31337.02,6168.9,28
451,2025-04-01,76,Electronics,38426.79,9696.75,20
452,2025-04-01,76,Home & Kitchen,31073.11,5045.66,20
453,2025-04-01,76,Fashion,44444.25,8545.64,34
454,2025-04-01,76,Beauty & Personal Care,33256.72,6281.48,20
455,2025-04-01,76,Grocery & FMCG,31335.87,7891.27,34
456,2025-04-01,76,Sports & Lifestyle,18218.14,4382.38,20
457,2025-04-01,77,Electronics,44986.92,9997.34,20
458,2025-04-01,77,Home & Kitchen,36311.38,9459.35,20
459,2025-04-01,77,Fashion,47300.11,12958.15,20
460,2025-04-01,77,Beauty & Personal Care,35262.61,6478.4,21
461,2025-04-01,77,Grocery & FMCG,39828.22,10303.73,28
462,2025-04-01,77,Sports & Lifestyle,21745.1,6175.24,20
463,2025-04-01,78,Electronics,36296.03,5885.19,20
464,2025-04-01,78,Home & Kitchen,36726.73,6967.24,26
465,2025-04-01,78,Fashion,38855.33,5599.26,20
466,2025-04-01,78,Beauty & Personal Care,29725.67,7513.72,20
467,2025-04-01,78,Grocery & FMCG,35607.7,6115.53,20
468,2025-04-01,78,Sports & Lifestyle,18177.52,4426.79,20
469,2025-04-01,79,Electronics,42577.24,7605.74,26
470,2025-04-01,79,Home & Kitchen,43619.4,10197.0,36
471,2025-04-01,79,Fashion,39768.27,11644.73,20
472,2025-04-01,79,Beauty & Personal Care,37363.32,6680.98,21
473,2025-04-01,79,Grocery & FMCG,42066.52,11004.92,20
474,2025-04-01,79,Sports & Lifestyle,25582.54,5685.91,28
475,2025-04-01,80,Electronics,36002.12,8597.31,20
476,2025-04-01,80,Home & Kitchen,40569.62,7885.43,20
477,2025-04-01,80,Fashion,48169.13,7687.61,44
478,2025-04-01,80,Beauty & Personal Care,41608.64,9820.67,49
479,2025-04-01,80,Grocery & FMCG,39090.09,9729.0,22
480,2025-04-01,80,Sports & Lifestyle,22829.4,5375.51,20
481,2025-04-01,81,Electronics,41132.59,9931.51,32
482,2025-04-01,81,Home & Kitchen,50777.7,14246.98,27
483,2025-04-01,81,Fashion,52857.23,13319.58,21
484,2025-04-01,81,Beauty & Personal Care,44373.54,11183.11,20
485,2025-04-01,81,Grocery & FMCG,39311.85,7862.57,39
486,2025-04-01,81,Sports & Lifestyle,23487.96,6736.92,20
487,2025-04-01,82,Electronics,63397.01,10866.2,63
488,2025-04-01,82,Home & Kitchen,53041.55,13389.2,21
489,2025-04-01,82,Fashion,64744.68,15997.85,34
490,2025-04-01,82,Beauty & Personal Care,43386.01,12758.0,20
491,2025-04-01,82,Grocery & FMCG,49379.3,8627.11,20
492,2025-04-01,82,Sports & Lifestyle,32484.24,8494.23,26
493,2025-04-01,83,Electronics,39699.13,8208.93,20
494,2025-04-01,83,Home & Kitchen,29441.86,5724.97,20
495,2025-04-01,83,Fashion,28507.79,4974.22,32
496,2025-04-01,83,Beauty & Personal Care,24547.93,4913.76,22
497,2025-04-01,83,Grocery & FMCG,29306.28,7319.44,34
498,2025-04-01,83,Sports & Lifestyle,17725.48,4367.92,20
499,2025-04-01,84,Electronics,48328.69,7363.07,42
500,2025-04-01,84,Home & Kitchen,41813.02,6413.85,20
501,2025-04-01,84,Fashion,43092.79,6517.51,28
502,2025-04-01,84,Beauty & Personal Care,40474.76,7337.62,20
503,2025-04-01,84,Grocery & FMCG,39489.17,11076.69,22
504,2025-04-01,84,Sports & Lifestyle,25567.08,6969.39,20
505,2025-04-01,85,Electronics,37620.6,10916.21,23
506,2025-04-01,85,Home & Kitchen,36001.67,6084.37,27
507,2025-04-01,85,Fashion,49927.92,12312.61,51
508,2025-04-01,85,Beauty & Personal Care,28467.67,4609.71,20
509,2025-04-01,85,Grocery & FMCG,35747.07,7667.7,20
510,2025-04-01,85,Sports & Lifestyle,23568.75,4469.39,29
511,2025-04-01,86,Electronics,34123.34,5822.19,20
512,2025-04-01,86,Home & Kitchen,33170.6,4998.0,27
513,2025-04-01,86,Fashion,45836.31,12134.85,20
514,2025-04-01,86,Beauty & Personal Care,32197.65,4587.93,20
515,2025-04-01,86,Grocery & FMCG,37348.26,8045.63,20
516,2025-04-01,86,Sports & Lifestyle,18286.45,5442.5,20
517,2025-04-01,87,Electronics,61305.49,15871.63,28
518,2025-04-01,87,Home & Kitchen,46923.24,8528.04,20
519,2025-04-01,87,Fashion,57763.48,9971.39,40
520,2025-04-01,87,Beauty & Personal Care,62363.92,11518.96,28
521,2025-04-01,87,Grocery & FMCG,51417.05,12459.07,23
522,2025-04-01,87,Sports & Lifestyle,33014.57,5678.62,23
523,2025-04-01,88,Electronics,60325.6,16472.06,50
524,2025-04-01,88,Home & Kitchen,56954.21,11157.72,34
525,2025-04-01,88,Fashion,49831.77,10148.05,28
526,2025-04-01,88,Beauty & Personal Care,54315.2,13831.55,47
527,2025-04-01,88,Grocery & FMCG,64458.59,17734.6,58
528,2025-04-01,88,Sports & Lifestyle,29447.14,4847.96,21
529,2025-04-01,89,Electronics,54269.34,12861.08,33
530,2025-04-01,89,Home & Kitchen,49607.11,11494.87,20
531,2025-04-01,89,Fashion,55967.85,13874.0,23
532,2025-04-01,89,Beauty & Personal Care,44742.1,10906.19,27
533,2025-04-01,89,Grocery & FMCG,49994.99,8368.7,39
534,2025-04-01,89,Sports & Lifestyle,24320.4,4534.21,28
535,2025-04-01,90,Electronics,37657.55,9902.66,33
536,2025-04-01,90,Home & Kitchen,45329.91,11137.28,48
537,2025-04-01,90,Fashion,34302.58,4910.42,20
538,2025-04-01,90,Beauty & Personal Care,41425.8,9980.93,20
539,2025-04-01,90,Grocery & FMCG,43622.73,7220.18,28
540,2025-04-01,90,Sports & Lifestyle,24675.66,7089.26,20
541,2025-04-01,91,Electronics,61866.81,12087.8,25
542,2025-04-01,91,Home & Kitchen,43131.63,10286.2,22
543,2025-04-01,91,Fashion,56192.49,11893.67,22
544,2025-04-01,91,Beauty & Personal Care,36380.23,5961.03,23
545,2025-04-01,91,Grocery & FMCG,44120.07,6936.19,20
546,2025-04-01,91,Sports & Lifestyle,30348.81,6226.67,24
547,2025-04-01,92,Electronics,26025.32,5931.8,20
548,2025-04-01,92,Home & Kitchen,31212.97,8285.05,20
549,2025-04-01,92,Fashion,32986.45,8264.47,22
550,2025-04-01,92,Beauty & Personal Care,23964.24,5991.06,20
551,2025-04-01,92,Grocery & FMCG,30338.9,4985.94,36
552,2025-04-01,92,Sports & Lifestyle,15608.4,2514.76,20
553,2025-04-01,93,Electronics,37949.15,8787.53,20
554,2025-04-01,93,Home & Kitchen,37510.77,7918.7,23
555,2025-04-01,93,Fashion,48660.39,9468.09,26
556,2025-04-01,93,Beauty & Personal Care,36605.13,8813.67,20
557,2025-04-01,93,Grocery & FMCG,45612.95,10747.03,21
558,2025-04-01,93,Sports & Lifestyle,21119.47,4904.43,20
559,2025-04-01,94,Electronics,47548.89,7209.26,26
560,2025-04-01,94,Home & Kitchen,48583.96,8978.41,40
561,2025-04-01,94,Fashion,57359.78,12846.09,44
562,2025-04-01,94,Beauty & Personal Care,42063.74,6119.06,33
563,2025-04-01,94,Grocery & FMCG,41511.96,11456.06,29
564,2025-04-01,94,Sports & Lifestyle,26593.25,4210.6,22
565,2025-04-01,95,Electronics,21340.34,4093.7,20
566,2025-04-01,95,Home & Kitchen,26929.15,5475.74,20
567,2025-04-01,95,Fashion,22667.71,4481.75,20
568,2025-04-01,95,Beauty & Personal Care,23376.2,4869.11,20
569,2025-04-01,95,Grocery & FMCG,27020.64,4688.54,20
570,2025-04-01,95,Sports & Lifestyle,11361.03,3250.09,20
571,2025-04-01,96,Electronics,54053.35,12173.79,60
572,2025-04-01,96,Home & Kitchen,48391.54,9629.87,21
573,2025-04-01,96,Fashion,52125.83,15449.93,59
574,2025-04-01,96,Beauty & Personal Care,59772.59,14391.67,69
575,2025-04-01,96,Grocery & FMCG,46704.72,11193.32,20
576,2025-04-01,96,Sports & Lifestyle,31189.7,6943.55,20
577,2025-04-01,97,Electronics,31818.39,4985.42,22
578,2025-04-01,97,Home & Kitchen,29110.3,4953.24,20
579,2025-04-01,97,Fashion,32999.36,7875.47,23
580,2025-04-01,97,Beauty & Personal Care,28152.16,7979.27,20
581,2025-04-01,97,Grocery & FMCG,28780.79,8545.03,21
582,2025-04-01,97,Sports & Lifestyle,19554.64,3673.59,23
583,2025-04-01,98,Electronics,21542.55,5202.06,20
584,2025-04-01,98,Home & Kitchen,18668.25,2640.98,20
585,2025-04-01,98,Fashion,21280.89,5674.85,20
586,2025-04-01,98,Beauty & Personal Care,15421.73,2194.42,20
587,2025-04-01,98,Grocery & FMCG,20480.2,6051.97,20
588,2025-04-01,98,Sports & Lifestyle,10000.0,2231.98,20
589,2025-04-01,99,Electronics,52434.41,12603.4,52
590,2025-04-01,99,Home & Kitchen,42756.02,6860.52,20
591,2025-04-01,99,Fashion,50344.32,14599.49,36
592,2025-04-01,99,Beauty & Personal Care,35273.81,9637.29,36
593,2025-04-01,99,Grocery & FMCG,44147.54,12939.48,34
594,2025-04-01,99,Sports & Lifestyle,24253.14,3682.52,27
595,2025-04-01,100,Electronics,44739.63,7444.34,44
596,2025-04-01,100,Home & Kitchen,62202.96,15532.54,35
597,2025-04-01,100,Fashion,50620.57,14295.16,27
598,2025-04-01,100,Beauty & Personal Care,41307.74,12217.56,44
599,2025-04-01,100,Grocery & FMCG,47786.73,11038.08,26
600,2025-04-01,100,Sports & Lifestyle,24158.51,5697.17,24
601,2025-04-01,101,Electronics,50162.21,14174.59,50
602,2025-04-01,101,Home & Kitchen,45850.83,9126.0,39
603,2025-04-01,101,Fashion,55028.57,13892.41,32
604,2025-04-01,101,Beauty & Personal Care,52493.6,8221.36,42
605,2025-04-01,101,Grocery & FMCG,48275.97,9078.19,31
606,2025-04-01,101,Sports & Lifestyle,26724.83,4435.2,20
607,2025-04-01,102,Electronics,22636.39,4487.71,27
608,2025-04-01,102,Home & Kitchen,22308.88,4254.39,20
609,2025-04-01,102,Fashion,26039.5,7340.19,20
610,2025-04-01,102,Beauty & Personal Care,21754.95,6148.08,20
611,2025-04-01,102,Grocery & FMCG,22088.14,3338.77,20
612,2025-04-01,102,Sports & Lifestyle,12027.12,1756.29,20
613,2025-04-01,103,Electronics,51637.35,14130.38,21
614,2025-04-01,103,Home & Kitchen,42430.53,7816.0,20
615,2025-04-01,103,Fashion,49663.78,8470.39,26
616,2025-04-01,103,Beauty & Personal Care,54814.88,14357.02,58
617,2025-04-01,103,Grocery & FMCG,51573.92,10816.59,24
618,2025-04-01,103,Sports & Lifestyle,33025.04,7595.46,40
619,2025-04-01,104,Electronics,54918.47,12617.88,34
620,2025-04-01,104,Home & Kitchen,52911.09,9323.23,50
621,2025-04-01,104,Fashion,67087.46,15959.09,40
622,2025-04-01,104,Beauty & Personal Care,54538.81,10940.36,31
623,2025-04-01,104,Grocery & FMCG,47926.59,11155.21,48
624,2025-04-01,104,Sports & Lifestyle,34048.69,8327.06,34
625,2025-04-01,105,Electronics,20688.94,3914.74,20
626,2025-04-01,105,Home & Kitchen,15469.73,2540.55,20
627,2025-04-01,105,Fashion,22164.58,5073.96,20
628,2025-04-01,105,Beauty & Personal Care,16636.35,3988.18,20
629,2025-04-01,105,Grocery & FMCG,14618.99,3783.28,20
630,2025-04-01,105,Sports & Lifestyle,10205.25,2312.42,20
631,2025-04-01,106,Electronics,39970.6,5672.81,38
632,2025-04-01,106,Home & Kitchen,45419.19,10394.62,40
633,2025-04-01,106,Fashion,45217.58,13428.12,52
634,2025-04-01,106,Beauty & Personal Care,34843.05,7867.26,20
635,2025-04-01,106,Grocery & FMCG,35265.34,9833.42,20
636,2025-04-01,106,Sports & Lifestyle,24941.6,4201.88,21
637,2025-04-01,107,Electronics,41279.11,10857.95,30
638,2025-04-01,107,Home & Kitchen,55211.9,14915.42,24
639,2025-04-01,107,Fashion,60822.51,9623.35,41
640,2025-04-01,107,Beauty & Personal Care,46625.52,10444.35,34
641,2025-04-01,107,Grocery & FMCG,46016.33,13324.08,39
642,2025-04-01,107,Sports & Lifestyle,28458.76,8523.45,20
643,2025-04-01,108,Electronics,28571.72,8015.39,20
644,2025-04-01,108,Home & Kitchen,29200.24,6534.86,23
645,2025-04-01,108,Fashion,30799.74,8827.45,20
646,2025-04-01,108,Beauty & Personal Care,25405.79,3980.64,20
647,2025-04-01,108,Grocery & FMCG,27728.28,6646.35,20
648,2025-04-01,108,Sports & Lifestyle,16391.39,4127.89,20
649,2025-04-01,109,Electronics,33389.91,8640.08,20
650,2025-04-01,109,Home & Kitchen,33508.51,6917.54,22
651,2025-04-01,109,Fashion,33836.11,5735.87,20
652,2025-04-01,109,Beauty & Personal Care,31205.23,6792.25,27
653,2025-04-01,109,Grocery & FMCG,35776.27,9073.55,20
654,2025-04-01,109,Sports & Lifestyle,20887.06,3168.25,20
655,2025-04-01,110,Electronics,44093.99,10907.97,20
656,2025-04-01,110,Home & Kitchen,44877.45,10541.71,34
657,2025-04-01,110,Fashion,62809.6,15165.32,30
658,2025-04-01,110,Beauty & Personal Care,49025.73,12642.74,59
659,2025-04-01,110,Grocery & FMCG,48433.51,8894.81,31
660,2025-04-01,110,Sports & Lifestyle,27434.54,6780.56,24
661,2025-04-01,111,Electronics,54901.27,15342.45,53
662,2025-04-01,111,Home & Kitchen,48424.7,13549.0,29
663,2025-04-01,111,Fashion,48968.77,8942.42,41
664,2025-04-01,111,Beauty & Personal Care,62928.03,9350.55,54
665,2025-04-01,111,Grocery & FMCG,39758.26,6371.64,25
666,2025-04-01,111,Sports & Lifestyle,27845.38,8113.06,20
667,2025-04-01,112,Electronics,54452.19,13223.12,29
668,2025-04-01,112,Home & Kitchen,59205.81,14314.43,48
669,2025-04-01,112,Fashion,54851.7,8096.59,24
670,2025-04-01,112,Beauty & Personal Care,57032.46,15924.93,61
671,2025-04-01,112,Grocery & FMCG,46624.86,11873.26,20
672,2025-04-01,112,Sports & Lifestyle,28834.24,7438.24,20
673,2025-04-01,113,Electronics,63725.77,14006.63,43
674,2025-04-01,113,Home & Kitchen,54959.97,9499.94,25
675,2025-04-01,113,Fashion,68140.82,12588.61,47
676,2025-04-01,113,Beauty & Personal Care,42964.6,11348.14,20
677,2025-04-01,113,Grocery & FMCG,62128.36,17673.4,26
678,2025-04-01,113,Sports & Lifestyle,30246.99,7114.86,28
679,2025-04-01,114,Electronics,61433.91,12863.2,44
680,2025-04-01,114,Home & Kitchen,59783.23,11771.24,49
681,2025-04-01,114,Fashion,64083.84,17242.61,26
682,2025-04-01,114,Beauty & Personal Care,47194.81,11695.34,43
683,2025-04-01,114,Grocery & FMCG,51148.9,9747.21,56
684,2025-04-01,114,Sports & Lifestyle,34585.02,6453.65,35
685,2025-04-01,115,Electronics,20505.51,4241.21,20
686,2025-04-01,115,Home & Kitchen,27151.91,4740.22,20
687,2025-04-01,115,Fashion,28475.83,7136.07,20
688,2025-04-01,115,Beauty & Personal Care,23615.69,6133.43,20
689,2025-04-01,115,Grocery & FMCG,21489.0,4259.53,20
690,2025-04-01,115,Sports & Lifestyle,13710.67,3030.62,20
691,2025-04-01,116,Electronics,59075.41,10677.77,56
692,2025-04-01,116,Home & Kitchen,53537.61,9191.89,27
693,2025-04-01,116,Fashion,65858.64,14032.71,32
694,2025-04-01,116,Beauty & Personal Care,48855.61,12699.1,25
695,2025-04-01,116,Grocery & FMCG,54345.26,15168.09,49
696,2025-04-01,116,Sports & Lifestyle,23399.24,5267.96,20
697,2025-04-01,117,Electronics,58316.27,17432.07,60
698,2025-04-01,117,Home & Kitchen,56280.48,12156.23,39
699,2025-04-01,117,Fashion,68236.58,14558.64,77
700,2025-04-01,117,Beauty & Personal Care,43682.28,12370.05,20
701,2025-04-01,117,Grocery & FMCG,51059.79,14718.86,21
702,2025-04-01,117,Sports & Lifestyle,31216.69,7396.5,20
703,2025-04-01,118,Electronics,23044.43,3755.43,20
704,2025-04-01,118,Home & Kitchen,22502.51,5877.12,20
705,2025-04-01,118,Fashion,16783.22,2603.84,20
706,2025-04-01,118,Beauty & Personal Care,17262.59,2721.91,20
707,2025-04-01,118,Grocery & FMCG,17870.05,3298.89,20
708,2025-04-01,118,Sports & Lifestyle,12161.48,3160.17,20
709,2025-04-01,119,Electronics,35586.02,6018.71,37
710,2025-04-01,119,Home & Kitchen,40513.09,6019.0,29
711,2025-04-01,119,Fashion,40644.93,6804.99,43
712,2025-04-01,119,Beauty & Personal Care,26001.37,4802.09,20
713,2025-04-01,119,Grocery & FMCG,30224.38,6151.37,26
714,2025-04-01,119,Sports & Lifestyle,18678.32,5445.48,20
715,2025-04-01,120,Electronics,24928.69,7089.95,20
716,2025-04-01,120,Home & Kitchen,24529.36,6795.81,20
717,2025-04-01,120,Fashion,27864.98,4531.63,20
718,2025-04-01,120,Beauty & Personal Care,25685.3,4061.34,25
719,2025-04-01,120,Grocery & FMCG,25987.27,4141.9,23
720,2025-04-01,120,Sports & Lifestyle,13734.22,3129.31,20
721,2025-05-01,1,Electronics,52194.84,8771.24,44
722,2025-05-01,1,Home & Kitchen,66605.28,15449.46,35
723,2025-05-01,1,Fashion,73821.17,21483.08,73
724,2025-05-01,1,Beauty & Personal Care,45745.45,12506.6,23
725,2025-05-01,1,Grocery & FMCG,43542.01,7645.22,21
726,2025-05-01,1,Sports & Lifestyle,33190.28,5746.53,20
727,2025-05-01,2,Electronics,39835.91,8545.84,21
728,2025-05-01,2,Home & Kitchen,42915.51,12488.57,20
729,2025-05-01,2,Fashion,49703.66,8984.52,52
730,2025-05-01,2,Beauty & Personal Care,40427.14,5945.08,20
731,2025-05-01,2,Grocery & FMCG,39597.93,7919.09,36
732,2025-05-01,2,Sports & Lifestyle,23878.38,6767.01,20
733,2025-05-01,3,Electronics,46899.44,13397.79,20
734,2025-05-01,3,Home & Kitchen,55387.08,12006.42,56
735,2025-05-01,3,Fashion,48767.15,10679.65,21
736,2025-05-01,3,Beauty & Personal Care,39347.3,11612.31,28
737,2025-05-01,3,Grocery & FMCG,49536.35,12819.59,20
738,2025-05-01,3,Sports & Lifestyle,34776.08,8586.78,33
739,2025-05-01,4,Electronics,43961.25,7407.01,37
740,2025-05-01,4,Home & Kitchen,36077.81,7848.72,21
741,2025-05-01,4,Fashion,61780.16,14185.38,61
742,2025-05-01,4,Beauty & Personal Care,39412.39,10870.13,20
743,2025-05-01,4,Grocery & FMCG,41134.89,11760.17,28
744,2025-05-01,4,Sports & Lifestyle,27730.24,5224.91,28
745,2025-05-01,5,Electronics,53950.19,12610.94,21
746,2025-05-01,5,Home & Kitchen,54515.56,10710.4,33
747,2025-05-01,5,Fashion,60264.12,14024.52,27
748,2025-05-01,5,Beauty & Personal Care,39802.48,8268.27,37
749,2025-05-01,5,Grocery & FMCG,48774.15,12087.12,22
750,2025-05-01,5,Sports & Lifestyle,26254.84,3803.37,20
751,2025-05-01,6,Electronics,20685.5,3686.63,20
752,2025-05-01,6,Home & Kitchen,28970.26,6370.77,25
753,2025-05-01,6,Fashion,33948.66,7329.74,25
754,2025-05-01,6,Beauty & Personal Care,23490.54,3308.77,25
755,2025-05-01,6,Grocery & FMCG,23492.42,6081.55,20
756,2025-05-01,6,Sports & Lifestyle,15758.83,2863.11,20
757,2025-05-01,7,Electronics,38286.3,9711.05,20
758,2025-05-01,7,Home & Kitchen,46707.55,9159.46,20
759,2025-05-01,7,Fashion,36214.33,8860.61,20
760,2025-05-01,7,Beauty & Personal Care,31930.27,5003.15,20
761,2025-05-01,7,Grocery & FMCG,34810.32,5790.67,34
762,2025-05-01,7,Sports & Lifestyle,19194.47,3605.63,20
763,2025-05-01,8,Electronics,56013.85,11409.63,27
764,2025-05-01,8,Home & Kitchen,52107.59,10984.04,48
765,2025-05-01,8,Fashion,47749.08,13042.07,22
766,2025-05-01,8,Beauty & Personal Care,45452.17,11013.86,22
767,2025-05-01,8,Grocery & FMCG,53046.02,7780.76,66
768,2025-05-01,8,Sports & Lifestyle,28948.93,5864.15,20
769,2025-05-01,9,Electronics,55467.22,9346.12,32
770,2025-05-01,9,Home & Kitchen,52186.99,8019.26,28
771,2025-05-01,9,Fashion,66487.56,12048.54,30
772,2025-05-01,9,Beauty & Personal Care,57641.24,10761.41,42
773,2025-05-01,9,Grocery & FMCG,51695.71,10259.8,24
774,2025-05-01,9,Sports & Lifestyle,29952.37,4683.81,36
775,2025-05-01,10,Electronics,60465.68,13053.09,44
776,2025-05-01,10,Home & Kitchen,60112.36,8488.99,67
777,2025-05-01,10,Fashion,47889.67,14042.14,27
778,2025-05-01,10,Beauty & Personal Care,40119.15,7343.17,20
779,2025-05-01,10,Grocery & FMCG,61167.8,10876.53,33
780,2025-05-01,10,Sports & Lifestyle,28260.04,4762.17,20
781,2025-05-01,11,Electronics,40416.1,8029.8,27
782,2025-05-01,11,Home & Kitchen,31987.25,5304.2,30
783,2025-05-01,11,Fashion,42042.67,6637.88,35
784,2025-05-01,11,Beauty & Personal Care,36831.03,9395.74,20
785,2025-05-01,11,Grocery & FMCG,39225.18,6768.26,25
786,2025-05-01,11,Sports & Lifestyle,19740.23,4139.52,20
787,2025-05-01,12,Electronics,51764.67,9941.64,29
788,2025-05-01,12,Home & Kitchen,43748.49,8143.32,51
789,2025-05-01,12,Fashion,52478.58,8822.59,29
790,2025-05-01,12,Beauty & Personal Care,37440.38,9357.32,23
791,2025-05-01,12,Grocery & FMCG,41308.56,11624.48,22
792,2025-05-01,12,Sports & Lifestyle,22665.02,4409.48,20
793,2025-05-01,13,Electronics,44579.27,8867.2,20
794,2025-05-01,13,Home & Kitchen,48188.52,12800.95,21
795,2025-05-01,13,Fashion,48799.11,13409.65,28
796,2025-05-01,13,Beauty & Personal Care,31898.57,6879.08,20
797,2025-05-01,13,Grocery & FMCG,39101.53,11022.11,43
798,2025-05-01,13,Sports & Lifestyle,19007.73,3638.8,20
799,2025-05-01,14,Electronics,64527.03,18569.25,37
800,2025-05-01,14,Home & Kitchen,46491.65,7469.63,20
801,2025-05-01,14,Fashion,62973.83,18557.61,27
802,2025-05-01,14,Beauty & Personal Care,52651.49,9928.78,56
803,2025-05-01,14,Grocery & FMCG,49034.7,12206.51,32
804,2025-05-01,14,Sports & Lifestyle,32684.38,6763.39,20
805,2025-05-01,15,Electronics,49150.2,11286.89,26
806,2025-05-01,15,Home & Kitchen,38603.18,11273.43,39
807,2025-05-01,15,Fashion,39171.18,6296.88,20
808,2025-05-01,15,Beauty & Personal Care,37550.2,10538.57,25
809,2025-05-01,15,Grocery & FMCG,40014.66,5991.38,33
810,2025-05-01,15,Sports & Lifestyle,28168.95,4449.91,20
811,2025-05-01,16,Electronics,56650.29,10150.42,25
812,2025-05-01,16,Home & Kitchen,47794.08,11403.71,20
813,2025-05-01,16,Fashion,56098.84,16210.23,31
814,2025-05-01,16,Beauty & Personal Care,45208.12,10821.04,39
815,2025-05-01,16,Grocery & FMCG,49600.24,8180.56,30
816,2025-05-01,16,Sports & Lifestyle,24773.39,4971.26,22
817,2025-05-01,17,Electronics,57473.33,14961.26,53
818,2025-05-01,17,Home & Kitchen,54103.69,12207.01,40
819,2025-05-01,17,Fashion,72315.21,11546.13,68
820,2025-05-01,17,Beauty & Personal Care,53992.91,10644.68,29
821,2025-05-01,17,Grocery & FMCG,59000.76,12982.56,27
822,2025-05-01,17,Sports & Lifestyle,29685.09,5880.09,21
823,2025-05-01,18,Electronics,24456.26,7189.41,22
824,2025-05-01,18,Home & Kitchen,26491.23,4014.54,20
825,2025-05-01,18,Fashion,23923.03,6529.92,20
826,2025-05-01,18,Beauty & Personal Care,23307.82,6402.11,27
827,2025-05-01,18,Grocery & FMCG,23156.35,5375.4,22
828,2025-05-01,18,Sports & Lifestyle,13034.38,1943.45,20
829,2025-05-01,19,Electronics,32176.15,8974.7,20
830,2025-05-01,19,Home & Kitchen,28500.48,8088.95,20
831,2025-05-01,19,Fashion,35831.5,6380.22,31
832,2025-05-01,19,Beauty & Personal Care,31600.52,7038.03,20
833,2025-05-01,19,Grocery & FMCG,32935.84,8106.52,20
834,2025-05-01,19,Sports & Lifestyle,23748.5,6853.35,20
835,2025-05-01,20,Electronics,42112.06,7069.34,45
836,2025-05-01,20,Home & Kitchen,37139.55,11116.71,20
837,2025-05-01,20,Fashion,37641.46,6237.59,20
838,2025-05-01,20,Beauty & Personal Care,33822.8,5415.19,20
839,2025-05-01,20,Grocery & FMCG,37327.44,10080.09,20
840,2025-05-01,20,Sports & Lifestyle,20212.31,5426.12,20
841,2025-05-01,21,Electronics,43267.92,6875.22,27
842,2025-05-01,21,Home & Kitchen,49078.0,12047.65,47
