ReturnID,OrderID,ReturnDate,CustomerKey,ProductKey,StoreKey,QuantityReturned,ReturnReasonKey,RefundAmount
473,1082044,2025-11-27,48140,2876,48,1,3,610.43
474,1082672,2025-08-11,15315,2692,69,1,4,47369.66
475,1154223,2025-12-25,24190,1115,71,1,3,545.77
476,1066090,2025-07-20,23515,2472,33,1,2,864.29
477,1122757,2026-02-08,32097,867,16,1,3,4018.62
478,1147485,2025-10-16,37957,621,6,1,2,3538.89
479,1026883,2025-04-27,32743,1638,56,1,1,5909.09
480,1020528,2026-04-04,46854,884,98,1,2,7781.88
481,1148589,2025-05-24,12128,1477,97,1,2,7527.21
482,1161948,2026-04-14,16710,942,43,1,4,330.9
483,1136635,2025-05-17,22106,1727,44,1,3,33934.12
484,1047237,2025-08-20,17412,321,112,1,5,294.83
485,1150231,2025-04-30,31790,231,107,1,2,1550.29
486,1170868,2026-01-15,2657,1530,36,1,4,713.2
487,1023308,2025-11-27,28422,251,4,1,3,1617.6
488,1049420,2025-11-09,1599,2937,32,1,3,151179.6
489,1036749,2025-12-05,39065,2296,23,1,1,1851.89
490,1170445,2026-02-03,15836,1922,80,1,4,46156.35
491,1117409,2025-05-25,36969,1598,76,1,5,458175.68
492,1138116,2025-07-28,20061,614,115,1,4,1864.55
493,1091804,2025-05-24,41207,1845,46,1,2,4327.64
494,1004552,2025-12-11,22006,310,43,1,3,6320.04
495,1192346,2025-08-14,42466,960,49,1,2,2691.13
496,1164001,2025-06-27,38235,2888,80,1,4,143980.56
497,1056803,2026-03-01,20220,2499,3,1,3,772.71
498,1057859,2025-11-01,10739,2221,91,1,3,51875.15
499,1156197,2025-07-07,7092,504,100,1,2,3320.27
500,1106093,2026-02-21,49109,840,4,1,1,15861.52
501,1029565,2025-11-12,25028,2878,12,1,1,141763.79
502,1192723,2025-06-06,33883,1308,16,1,4,253385.74
503,1081906,2026-03-16,20483,1201,29,1,1,1638.73
504,1197502,2025-05-18,33796,1654,87,1,5,496.08
505,1183753,2025-12-30,22503,1355,112,1,1,3297.82
506,1100505,2026-03-07,36610,491,36,1,5,111136.21
507,1057736,2025-10-22,6202,1438,22,1,3,9079.27
508,1092414,2025-07-11,26544,1661,120,1,4,795.63
509,1192037,2025-04-11,5828,1718,59,1,2,2788.34
510,1007105,2025-10-09,40859,952,71,1,4,305.05
511,1020172,2026-02-10,44276,1803,27,1,1,10006.88
512,1061832,2025-11-11,42554,1890,67,1,2,1426.47
513,1058044,2026-01-07,36582,2787,112,1,4,426614.63
514,1198993,2026-04-01,26621,2990,105,1,4,4635.15
515,1027936,2025-06-08,38129,903,55,1,2,16635.61
516,1083066,2025-11-28,15180,2240,60,1,3,91.85
517,1119195,2025-09-01,49718,744,108,1,3,366.97
518,1112806,2026-02-20,17828,2823,93,1,2,30463.95
519,1136385,2025-08-04,16310,2705,1,1,1,658.03
520,1122756,2025-11-14,8214,2255,45,1,2,1399.23
521,1146314,2025-11-02,11917,984,61,1,5,7332.37
522,1152795,2026-01-07,44987,2534,106,1,4,464.39
523,1174896,2026-04-08,24854,1891,18,1,1,18789.3
524,1105326,2025-05-31,7871,1081,50,1,3,233.37
525,1143358,2025-05-06,36522,1475,22,1,2,19800.83
526,1012416,2025-11-07,8483,2112,68,1,2,11829.12
527,1021272,2025-12-27,2117,2762,45,1,3,3312.26
528,1188584,2025-08-25,11233,126,96,1,5,1199.79
529,1011650,2026-03-08,2919,2967,110,1,3,15927.33
530,1199697,2026-03-19,32819,1371,72,1,4,26283.24
531,1186784,2025-09-27,16754,394,7,1,5,22285.09
532,1119147,2025-05-30,42294,1605,40,1,2,29614.16
533,1037814,2025-08-09,46198,237,69,1,3,18007.09
534,1191743,2025-10-11,7529,1277,51,1,5,29733.19
535,1198322,2026-04-08,11965,1881,93,1,5,2637.53
536,1132940,2025-05-01,26067,2802,100,1,3,11185.58
537,1115458,2026-03-23,20962,2722,41,1,5,3123.3
538,1153306,2026-01-25,29533,2076,70,1,1,11694.3
539,1170403,2025-08-07,29394,1515,3,1,3,431651.19
540,1075323,2025-08-12,26700,1707,93,1,5,24073.85
541,1187325,2025-10-11,44890,989,109,1,4,866.48
542,1004401,2025-11-13,15521,1844,100,1,4,6124.81
543,1058338,2025-10-27,44192,2205,97,1,3,11503.74
544,1042729,2025-11-25,3127,2366,82,1,1,1215.44
545,1158278,2025-12-20,6097,2377,28,1,2,2770.91
546,1086791,2026-03-17,8459,1299,31,1,4,10976.83
547,1094806,2025-10-23,26205,1237,31,1,2,2214.07
548,1157553,2025-05-10,35123,2260,15,1,1,79078.22
549,1097995,2025-08-23,8669,2329,103,1,2,476.84
550,1157171,2025-10-06,17098,2766,74,1,3,908.25
551,1059267,2025-06-17,33840,2413,94,1,4,3827.15
552,1055414,2025-05-08,45475,454,73,1,1,2166.48
553,1043170,2025-12-13,46415,1737,29,1,1,1042.32
554,1142512,2026-01-22,5789,2727,103,1,1,18633.96
555,1088260,2025-07-25,11841,949,84,1,3,682.71
556,1004483,2026-03-16,26979,195,116,1,5,34649.91
557,1074131,2025-12-25,7783,2753,40,1,4,54128.85
558,1196900,2025-10-28,20180,2149,62,1,1,190.12
559,1140389,2026-01-14,36308,2255,120,1,3,1402.19
560,1042268,2025-05-26,46381,2588,21,1,2,1521.77
561,1029447,2025-10-21,31656,526,101,1,1,3354.12
562,1020756,2026-03-30,7883,2504,95,1,2,2549.56
563,1067692,2026-01-22,17909,249,75,1,5,35509.57
564,1101807,2025-10-27,36285,350,17,1,5,477.65
565,1034521,2025-09-08,521,2297,37,1,4,442.13
566,1102837,2025-10-02,13579,1753,58,1,1,3181.81
567,1111071,2025-08-26,41749,2233,66,1,3,6863.46
568,1045744,2025-10-09,33737,2893,71,1,5,6644.48
569,1164795,2025-12-29,46049,2952,16,1,4,6041.95
570,1083232,2025-05-31,49571,2204,76,1,4,13830.02
571,1161295,2026-01-31,36206,2886,69,1,4,8194.39
572,1197182,2025-09-12,49303,280,88,1,2,5830.08
573,1059896,2025-05-22,38797,1522,41,1,1,14549.44
574,1173908,2025-11-03,465,432,116,1,1,731.77
575,1048453,2026-01-14,32390,1321,68,1,5,741.56
576,1116120,2025-07-01,40629,2067,5,1,1,35429.96
577,1132019,2025-12-13,8156,1331,95,1,1,551.36
578,1031375,2026-03-26,6437,1994,49,1,3,7368.62
579,1176819,2026-03-14,5786,1214,19,1,3,6658.46
580,1030709,2025-04-10,28216,2294,114,1,5,3952.83
581,1007853,2025-04-15,23516,2339,74,1,5,1301.77
582,1160708,2025-12-06,26212,627,80,1,3,7685.71
583,1140919,2025-07-19,36326,1992,77,1,2,61.1
584,1193407,2025-06-27,40261,748,36,1,5,4491.47
585,1131759,2025-11-06,45850,1529,36,1,1,56563.68
586,1072853,2025-12-27,25455,1171,52,1,1,15742.46
587,1137325,2025-10-21,45733,2630,43,1,4,310.69
588,1150736,2025-05-04,37832,560,36,1,4,2280.68
589,1022373,2026-03-03,46874,1330,50,1,2,9529.88
590,1099520,2025-07-30,38041,976,79,1,4,4151.7
591,1174302,2026-04-03,12021,2349,111,1,2,3271.76
592,1111055,2026-03-15,13428,2952,55,1,1,13953.86
593,1103171,2025-11-27,10164,62,99,1,4,2849.13
594,1051583,2026-03-03,36769,526,33,1,5,3505.58
595,1048428,2025-09-10,38146,1824,119,1,3,27495.99
596,1134477,2026-02-14,25685,2341,6,1,3,896.42
597,1138474,2026-04-03,20813,2478,49,1,5,7352.91
598,1180002,2025-06-29,21289,1893,59,1,4,16551.64
599,1065843,2025-08-29,28222,2494,11,1,5,143263.39
600,1135385,2025-08-07,16192,2923,110,1,1,813.25
601,1063798,2025-07-10,19678,1768,82,1,1,1595.07
602,1063630,2026-04-02,2589,354,54,1,2,389.87
603,1025600,2026-02-18,16997,1676,108,1,4,3155.72
604,1004149,2025-08-29,41407,240,98,1,2,22182.99
605,1075002,2025-09-25,17325,418,28,1,2,935.22
606,1147691,2025-11-11,12373,1073,120,1,5,622.25
607,1081906,2025-07-02,32468,665,117,1,2,1025.9
608,1086396,2026-02-06,30184,1563,15,1,5,1433.71
609,1158807,2025-09-07,30743,2006,72,1,4,4277.91
610,1005319,2026-02-07,37223,964,74,1,1,598.64
611,1183900,2025-08-10,47630,2092,79,1,5,1889.85
612,1012516,2025-05-03,47266,500,4,1,5,6831.28
613,1058439,2025-05-14,1167,2741,38,1,3,1524.97
614,1183537,2025-10-14,40354,1075,16,1,2,429.54
615,1073703,2025-05-11,27665,2845,93,1,2,1658.86
616,1110294,2026-01-24,4851,283,19,1,3,3280.24
617,1128791,2025-07-19,30751,1919,74,1,2,3609.82
618,1060238,2025-11-05,43837,729,52,1,2,22610.94
619,1069290,2026-03-10,31272,1375,22,1,5,99528.41
620,1050514,2025-10-08,10993,849,12,1,3,5282.52
621,1041587,2026-03-18,10226,1716,89,1,1,43.42
622,1022702,2026-01-07,15428,1694,11,1,5,259.69
623,1124749,2025-12-21,9309,2231,32,1,3,1548.12
624,1070309,2025-08-09,2834,2775,29,1,4,4322.27
625,1060906,2025-06-02,24942,2039,75,1,5,7140.11
626,1049331,2025-08-24,31681,1583,1,1,5,333.09
627,1150080,2025-11-15,37007,2990,25,1,3,4328.43
628,1002044,2025-07-19,45892,2354,90,1,2,4649.8
629,1092433,2025-09-07,9448,1912,104,1,4,4596.39
630,1058371,2025-10-09,46309,584,54,1,2,605.59
631,1095162,2025-11-05,10775,409,61,1,1,1351.94
632,1125009,2025-10-05,47554,1638,79,1,3,9150.33
633,1089351,2025-09-08,32833,2128,60,1,3,52972.64
634,1179992,2025-12-10,21367,990,104,1,5,1311.05
635,1129765,2025-08-11,22969,409,61,1,1,2797.08
636,1114912,2025-11-08,20064,239,95,1,2,104.72
637,1106068,2025-05-29,44233,2040,87,1,4,15306.26
638,1131790,2025-07-04,24118,2332,82,1,4,27633.5
639,1073971,2025-08-27,19771,1947,110,1,3,2097.51
640,1185810,2025-08-23,3429,2766,35,1,5,1089.07
641,1081017,2026-03-30,13693,2677,69,1,2,27394.68
642,1085058,2025-09-11,44088,898,80,1,4,32897.31
643,1008960,2025-05-16,30500,1603,42,1,5,9204.73
644,1077145,2025-10-11,46945,153,78,1,1,17318.94
645,1087022,2026-01-26,42001,2874,77,1,5,8285.87
646,1018368,2025-05-26,27865,773,56,1,1,617.09
647,1189642,2025-06-18,47882,574,72,1,5,1983.97
648,1152781,2025-11-17,22945,2281,92,1,5,572.93
649,1018772,2026-01-14,4135,1800,68,1,3,8989.32
650,1025408,2025-05-10,14273,1342,96,1,4,934.77
651,1050992,2025-09-21,17842,1611,92,1,5,1569.79
652,1141799,2025-12-13,43751,1334,3,1,1,1632.79
653,1183454,2025-05-30,46629,2297,88,1,3,426.22
654,1040499,2025-12-28,32420,299,88,1,1,67738.9
655,1061457,2026-03-07,40584,1858,105,1,5,73558.46
656,1164798,2025-11-27,29133,1050,118,1,1,2094.92
657,1161860,2025-09-06,1744,2803,23,1,2,1597.3
658,1152676,2025-07-28,33143,1263,72,1,4,89.51
659,1117276,2025-09-25,29810,134,116,1,5,427.24
660,1075091,2025-09-08,33615,1323,10,1,2,7016.08
661,1123785,2025-05-03,45708,580,16,1,1,4563.24
662,1021036,2026-03-18,24505,2158,95,1,5,1820.85
663,1085987,2026-02-08,48856,2495,17,1,1,28394.26
664,1005326,2026-01-22,18495,1103,79,1,2,1073.46
665,1169278,2025-11-24,47479,13,98,1,3,953.44
666,1089549,2025-04-11,45148,1071,26,1,4,2717.38
667,1046630,2025-06-05,23263,1077,103,1,1,30379.54
668,1035046,2025-07-25,40256,1185,2,1,1,15654.84
669,1129934,2026-03-03,29446,930,103,1,5,332652.68
670,1134634,2026-02-12,15617,1748,65,1,1,2609.3
671,1109490,2025-04-15,38380,2320,68,1,5,2599.49
672,1000032,2026-02-18,37308,2918,39,1,2,1469.84
673,1105800,2025-06-17,46806,662,89,1,4,15551.29
674,1194950,2025-05-23,31096,1558,6,1,1,5513.3
675,1114360,2025-11-20,8566,338,60,1,2,5907.01
676,1112744,2025-08-03,19557,1501,18,1,4,3153.52
677,1077800,2025-05-10,1462,2983,84,1,3,1954.63
678,1047274,2025-10-26,37717,2313,70,1,2,1515.33
679,1016467,2026-02-07,46327,2172,106,1,1,3028.46
680,1019986,2025-09-03,40227,931,74,1,3,2232.4
681,1104749,2026-01-04,29830,378,35,1,2,22376.6
682,1108870,2025-07-23,17250,1016,74,1,2,109298.58
683,1079226,2026-02-21,25173,1594,20,1,2,8826.1
684,1146235,2026-03-10,44972,2765,90,1,5,462.54
685,1131097,2026-01-15,1178,592,15,1,4,468.33
686,1111655,2025-05-11,39355,2720,97,1,5,135302.44
687,1014909,2025-12-25,12185,2503,46,1,4,350.26
688,1096283,2026-03-12,14175,1730,69,1,3,8878.81
689,1013167,2025-12-08,11771,2334,22,1,2,1689.68
690,1011593,2025-10-28,20351,550,27,1,5,7962.31
691,1106907,2025-12-06,30784,465,101,1,4,11357.65
692,1184839,2025-10-03,43178,2780,82,1,3,362.15
693,1102229,2025-04-13,44158,2460,53,1,3,522.5
694,1034479,2026-01-11,18390,1635,58,1,5,7044.95
695,1040693,2025-11-05,15747,2686,79,1,4,62975.99
696,1118590,2026-03-16,22103,538,83,1,4,216.47
697,1000871,2025-09-21,41236,2193,56,1,3,10494.18
698,1011852,2025-08-04,39088,2580,12,1,1,10485.15
699,1156041,2025-08-08,24664,1657,32,1,2,396.07
700,1133725,2026-03-13,10764,1865,73,1,1,10560.44
701,1151429,2026-01-23,13147,645,47,1,1,12141.25
702,1065071,2026-03-22,25846,852,53,1,3,299.92
703,1094659,2025-04-07,28979,124,42,1,2,1026.21
704,1116133,2025-10-29,46179,2237,119,1,1,1171.08
705,1141942,2025-10-25,11940,149,80,1,5,3152.67
706,1129406,2025-10-09,41225,1409,112,1,4,11430.93
707,1091855,2025-04-17,25659,1979,78,1,1,1033.26
708,1139919,2026-02-02,9307,1754,24,1,1,4787.03
709,1048548,2025-12-24,30901,2302,109,1,5,580.99
710,1003145,2025-10-09,22941,1191,18,1,4,5175.15
711,1100478,2025-11-20,41183,25,28,1,5,1972.6
712,1099473,2025-07-24,10850,84,100,1,4,12411.04
713,1020716,2025-12-16,3464,1468,106,1,3,40836.11
714,1116043,2026-01-04,26436,1512,5,1,2,28152.88
715,1165158,2025-06-13,21569,1944,39,1,4,917.25
716,1193943,2026-03-01,12725,2660,83,1,3,40999.95
717,1103204,2025-06-08,28050,184,85,1,4,4075.34
718,1090552,2025-08-16,21463,2600,27,1,4,209.4
719,1019944,2025-05-20,23537,509,71,1,4,103831.3
720,1077922,2025-12-02,48634,1165,25,1,1,1043.23
721,1075538,2025-06-26,7165,1675,80,1,4,5758.4
722,1133709,2026-01-02,2394,1653,16,1,1,696.09
723,1128156,2026-03-19,15345,1648,65,1,2,25222.46
724,1089630,2025-12-18,39756,2338,54,1,5,5317.71
725,1138695,2025-11-27,29581,913,22,1,5,5996.95
726,1034714,2025-10-21,40284,2836,6,1,2,556.69
727,1088947,2025-06-15,14430,259,36,1,3,20549.6
728,1131046,2025-04-24,18864,2073,16,1,2,187933.51
729,1175496,2025-06-09,21179,1107,58,1,5,236964.76
730,1165547,2025-08-21,33174,854,37,1,5,1303.28
731,1101016,2025-12-05,24044,2453,73,1,5,5802.45
732,1109304,2026-01-01,19902,2980,70,1,5,40962.85
733,1035761,2026-01-27,49028,1089,96,1,1,19004.58
734,1073390,2025-05-08,42815,2694,46,1,4,5926.4
735,1114523,2025-09-12,267,2818,72,1,2,15917.29
736,1137202,2025-11-09,6528,919,100,1,2,3441.5
737,1100349,2025-08-24,36354,978,53,1,5,120.52
738,1018534,2025-04-22,45247,376,70,1,2,3947.58
739,1025477,2025-07-25,37848,1659,105,1,2,348.02
740,1114760,2026-01-26,4274,2329,12,1,4,433.57
741,1131138,2026-02-09,25379,1441,78,1,3,8190.47
742,1052515,2025-07-01,13126,939,113,1,4,526435.42
743,1160931,2025-05-13,24683,273,82,1,2,5850.73
744,1163356,2025-05-25,11826,576,108,1,5,36107.97
745,1140920,2025-09-03,34158,575,108,1,2,9586.71
746,1008471,2025-11-23,38522,244,48,1,1,2321.5
747,1006845,2025-08-26,23334,2823,35,1,2,27002.74
748,1146051,2025-05-09,42659,3,77,1,1,81408.81
749,1061929,2025-09-06,29580,1721,80,1,1,345.05
750,1044008,2025-09-17,25581,2026,9,1,5,1115.32
751,1121875,2025-10-05,17774,444,95,1,3,595.63
752,1130219,2026-02-05,42641,2159,83,1,2,1447.22
753,1139641,2025-05-22,28945,1657,31,1,5,195.25
754,1055606,2025-10-14,5659,1884,9,1,3,194.18
755,1052900,2025-09-02,10987,2586,63,1,2,5312.38
756,1000279,2025-08-06,35191,1149,84,1,1,37561.22
757,1133823,2025-10-17,7800,149,43,1,4,872.61
758,1033556,2025-05-03,40525,1108,55,1,2,23213.4
759,1059276,2025-08-30,31233,261,64,1,1,4960.31
760,1033552,2025-09-27,40133,1523,58,1,4,3393.69
761,1069832,2025-06-07,2344,1715,31,1,3,5872.22
762,1023009,2025-07-21,34275,818,13,1,1,2779.56
763,1075298,2025-09-23,37281,2783,96,1,1,1318.43
764,1079063,2026-01-20,49567,68,42,1,5,7124.92
765,1050888,2025-09-12,5373,2636,64,1,4,6584.93
766,1052032,2026-03-23,3101,2728,26,1,5,270.49
767,1063000,2025-08-30,28534,391,63,1,1,7271.25
768,1183967,2025-09-01,25144,1532,111,1,4,5906.36
769,1135026,2026-01-08,608,658,29,1,1,1512.77
770,1045880,2026-03-22,31731,2570,58,1,1,16796.48
771,1104042,2025-08-19,10901,511,82,1,2,10373.97
772,1043803,2026-01-13,14385,2287,68,1,5,491.17
773,1087145,2025-11-12,9727,1568,22,1,2,1880.57
774,1153413,2025-09-02,370,305,1,1,3,10033.46
775,1144156,2025-11-03,9723,440,35,1,3,1321.77
776,1155707,2025-05-04,29902,1398,58,1,1,291823.28
777,1012231,2026-01-07,21134,456,54,1,2,4432.06
778,1069617,2025-08-08,21074,202,4,1,4,41318.1
779,1146829,2025-06-05,24392,749,99,1,2,2904.76
780,1100500,2025-09-24,27683,1707,36,1,2,21900.12
781,1155077,2025-05-23,20517,308,58,1,3,12344.16
782,1008408,2025-12-19,4074,2752,96,1,1,4821.6
783,1039892,2025-06-06,26943,658,58,1,2,3007.25
784,1052973,2025-10-10,26838,1430,43,1,3,11278.21
785,1095466,2025-09-09,33140,2291,43,1,2,20229.03
786,1011580,2025-10-18,12138,1717,32,1,1,2769.01
787,1038968,2026-04-04,30328,1163,68,1,4,233.37
788,1025521,2025-07-10,9505,2159,109,1,3,3071.62
789,1133613,2025-12-06,27833,1247,82,1,1,8318.45
790,1179014,2025-10-16,39410,2644,79,1,2,6052.79
791,1142153,2025-12-16,1591,1475,1,1,5,20091.73
792,1009916,2025-12-22,39830,2098,57,1,2,61606.1
793,1030968,2026-04-10,2147,2689,42,1,1,9177.99
794,1152191,2025-06-27,44411,1077,100,1,4,59581.78
795,1051888,2026-03-10,41519,2585,7,1,3,2239.45
796,1138636,2026-01-14,215,1101,41,1,3,4812.68
797,1134886,2026-02-05,44053,746,43,1,1,2390.83
798,1179685,2025-11-22,29699,1835,53,1,5,572.82
799,1034004,2025-12-10,38562,1612,77,1,3,16287.66
800,1192899,2025-09-01,23020,576,16,1,5,29103.99
801,1098694,2025-08-09,18922,1709,34,1,3,892.97
802,1186767,2025-06-23,47722,1686,100,1,1,1911.85
803,1011580,2025-11-01,38787,1366,42,1,3,24212.12
804,1090079,2025-09-05,44913,848,72,1,3,3104.19
805,1184451,2026-01-02,12512,2209,42,1,1,3016.93
806,1123723,2025-05-26,24875,2601,49,1,1,589.05
807,1024766,2025-10-06,5112,908,5,1,4,2353.37
808,1193721,2025-08-09,31507,75,78,1,4,4339.7
809,1190870,2026-01-13,14310,329,110,1,1,212.07
810,1191854,2026-01-10,19051,58,74,1,1,1075.07
811,1112222,2025-12-17,13306,668,58,1,5,1186.2
812,1188990,2025-06-08,30880,1792,11,1,3,1297.21
813,1092433,2025-10-28,9364,811,91,1,5,2067.68
814,1152785,2026-04-04,8500,54,120,1,5,2049.8
815,1111717,2025-06-27,42686,557,102,1,1,22400.22
816,1117092,2025-12-22,33964,2939,112,1,5,225.8
817,1027335,2025-10-13,21767,2890,66,1,4,10645.79
818,1002520,2026-03-03,39273,2980,16,1,5,13139.79
819,1052124,2025-08-17,33585,1436,57,1,2,44461.02
820,1172295,2026-03-05,40152,659,84,1,2,1031.73
821,1083564,2026-03-23,47531,143,82,1,4,65208.41
822,1058009,2025-08-14,3058,1675,98,1,3,1904.68
823,1156173,2025-06-17,38698,958,10,1,4,2387.85
824,1130718,2025-12-18,23591,1625,90,1,4,84848.84
825,1130416,2026-03-11,48263,2688,76,1,1,1152.78
826,1137527,2026-01-17,45890,1979,116,1,1,1022.92
827,1060813,2025-12-14,33869,1083,17,1,5,11052.19
828,1105938,2026-03-07,4493,700,21,1,2,1307.39
829,1141126,2026-03-20,33177,2193,114,1,2,2724.71
830,1169189,2025-09-28,40893,836,109,1,5,238.27
831,1171127,2025-08-02,15213,2152,37,1,3,789.48
832,1129233,2025-06-07,36774,2026,9,1,2,1187.84
833,1005071,2025-04-13,12926,1612,109,1,1,34235.91
834,1082252,2026-01-25,15678,515,91,1,4,9565.73
835,1086739,2026-02-04,35255,555,65,1,2,17134.02
836,1091329,2025-09-13,3605,1344,88,1,4,3631.69
837,1033040,2025-10-19,22459,1244,46,1,3,12090.79
838,1100487,2025-10-16,36032,1869,85,1,2,115152.17
839,1009689,2025-06-08,6632,2026,26,1,2,1214.08
840,1110295,2025-11-15,9227,1367,64,1,2,46603.95
841,1064991,2025-11-20,14715,1199,105,1,1,32758.84
842,1043078,2026-03-28,13350,1753,84,1,5,4233.44
843,1140768,2026-01-31,625,2171,74,1,3,505.13
844,1059262,2025-05-11,46043,392,106,1,3,4982.2
845,1080875,2026-01-06,48096,464,74,1,3,6231.3
846,1190310,2025-05-04,42938,1074,55,1,4,3038.26
847,1151495,2025-08-07,28585,2664,89,1,5,6396.48
848,1051961,2025-10-24,33706,2638,82,1,5,12884.98
849,1091152,2025-06-04,1255,533,27,1,3,765.77
850,1031229,2026-04-10,6910,1901,28,1,5,1517.08
851,1038907,2025-04-27,15554,298,14,1,2,16000.66
852,1150777,2025-12-19,34813,1184,42,1,3,5809.38
853,1075904,2025-08-24,21121,2020,7,1,5,651.89
854,1116883,2025-08-09,44118,2220,47,1,2,2215.42
855,1189085,2026-04-01,48898,2922,53,1,2,2477.27
856,1075897,2025-08-16,27660,1050,32,1,1,4155.15
857,1024713,2025-07-19,12491,1475,52,1,5,14190.2
858,1193573,2026-02-07,43257,2946,109,1,4,7500.98
859,1126426,2026-01-14,11530,2434,68,1,2,14860.05
860,1019576,2025-08-04,21458,2641,55,1,2,39017.19
861,1074701,2026-02-16,10297,1935,92,1,2,23064.12
862,1038518,2025-05-06,26584,2878,43,1,4,46134.97
863,1102828,2025-12-05,41861,2671,75,1,2,8625.3
864,1022192,2025-10-07,46163,1789,83,1,4,847.98
865,1147867,2025-11-27,21559,736,75,1,2,2210.0
866,1159318,2025-08-16,8760,621,103,1,1,4780.7
867,1166219,2026-01-02,31189,507,102,1,5,16221.95
868,1120264,2025-11-26,31473,437,1,1,4,6170.32
869,1083714,2026-04-01,48551,1339,54,1,4,10920.28
870,1042122,2025-09-14,47784,204,36,1,3,979.87
871,1158484,2025-12-04,4614,1811,104,1,3,342.93
872,1119287,2025-09-18,15674,492,87,1,5,91609.64
873,1079719,2025-07-11,34658,2136,29,1,4,103283.34
874,1033503,2025-10-21,44146,2990,40,1,4,6947.4
875,1089391,2025-04-20,32351,1918,79,1,3,2926.48
876,1006681,2026-01-16,7284,2317,112,1,3,65663.16
877,1095738,2026-01-03,7310,2088,90,1,3,663.29
878,1195267,2025-12-02,41412,1903,23,1,4,8849.08
879,1099653,2025-06-07,19416,509,43,1,5,28153.85
880,1051385,2025-09-06,30500,434,80,1,5,214.54
881,1160929,2025-09-02,38843,2895,19,1,3,1639.25
882,1065284,2025-08-18,30409,1586,100,1,2,2268.73
883,1041203,2025-09-24,14467,2426,45,1,1,7957.57
884,1025672,2025-10-21,23439,2255,4,1,5,1506.58
885,1184582,2026-03-26,2852,1517,119,1,5,30637.65
886,1040092,2026-02-24,45445,2532,43,1,2,3467.54
887,1196719,2025-11-04,35156,445,57,1,5,13865.24
888,1090665,2025-09-29,9287,25,73,1,5,1027.63
889,1105676,2025-05-01,34289,1804,73,1,5,14881.96
890,1038307,2026-03-17,44180,937,2,1,2,2456.62
891,1107647,2025-06-10,33113,2144,119,1,1,1858.7
892,1008875,2026-01-26,32447,1181,59,1,3,7901.52
893,1154207,2025-07-01,23517,188,22,1,5,6370.59
894,1013011,2025-09-10,24613,1257,11,1,2,3378.67
895,1197378,2026-03-31,5921,2815,88,1,3,48.48
896,1177375,2025-12-15,34808,1957,118,1,1,14079.23
897,1148041,2025-05-04,17015,26,13,1,4,282855.48
898,1021441,2025-08-15,44333,473,80,1,4,333.72
899,1183252,2025-09-18,36026,1621,29,1,1,57.74
900,1017475,2025-08-20,48942,2764,95,1,1,2784.98
901,1039900,2025-06-05,13707,194,2,1,4,1844.93
902,1076760,2026-02-04,32126,1459,74,1,1,465.36
903,1100605,2025-08-24,45809,2666,110,1,1,5416.58
904,1087413,2025-08-23,5154,547,117,1,2,2144.72
905,1087983,2025-11-13,49332,40,21,1,3,6983.48
906,1111795,2026-02-14,38470,111,53,1,4,3331.16
907,1025463,2026-04-13,1160,429,58,1,4,36103.24
908,1182154,2025-12-11,44945,2814,117,1,1,2765.17
909,1101520,2025-12-10,44410,254,114,1,3,9264.91
910,1148238,2026-03-22,42816,405,98,1,5,12940.44
911,1178470,2026-01-23,17808,1472,57,1,3,261.47
912,1152598,2026-04-07,7808,2594,47,1,1,2465.6
913,1091802,2026-02-10,10795,963,32,1,4,20975.87
914,1173174,2026-02-03,34696,2023,81,1,2,658.32
915,1166798,2025-07-23,30255,717,89,1,5,24165.06
916,1193499,2026-01-22,49685,2039,72,1,1,17095.91
917,1011106,2026-03-05,23523,1483,63,1,4,28295.61
918,1139055,2025-11-18,3492,1564,23,1,2,4360.19
919,1127839,2025-09-29,11202,2162,35,1,2,105496.9
920,1119825,2025-08-11,15827,1758,111,1,5,635.57
921,1095740,2025-12-24,30512,443,40,1,1,2678.15
922,1049034,2025-05-04,16617,637,90,1,2,810.24
923,1108950,2026-01-29,16755,995,6,1,2,3651.43
924,1162888,2025-11-02,21269,2546,80,1,4,3157.65
925,1189568,2025-12-15,4585,168,84,1,4,1008.68
926,1129127,2026-03-20,30515,1256,114,1,1,23685.6
927,1109082,2025-10-27,26411,2653,32,1,2,1697.05
